,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MAGS251010C00052000,2025-09-11 13:30:04+00:00,52.0,9.99,10.8,11.5,0.0,0.0,1.0,2,0.6040078662109377,True,REGULAR,USD
1,MAGS251010C00055500,2025-09-10 14:22:02+00:00,55.5,6.65,7.4,8.2,0.0,0.0,10.0,11,0.4995167236328125,True,REGULAR,USD
2,MAGS251010C00056000,2025-09-10 14:22:02+00:00,56.0,6.25,7.0,7.7,0.0,0.0,10.0,11,0.4760794580078125,True,REGULAR,USD
3,MAGS251010C00057000,2025-09-10 19:35:10+00:00,57.0,6.2,6.1,6.7,1.2999997,26.530605,6.0,3,0.428716650390625,True,REGULAR,USD
4,MAGS251010C00057500,2025-09-11 17:52:24+00:00,57.5,5.75,5.6,6.2,0.75,15.000001,6.0,10,0.405279384765625,True,REGULAR,USD
5,MAGS251010C00058000,2025-09-11 17:52:24+00:00,58.0,5.2,5.2,5.6,0.6499996,14.285706,1.0,5,0.35986968261718744,True,REGULAR,USD
6,MAGS251010C00058500,2025-09-11 18:44:04+00:00,58.5,4.25,4.7,5.1,0.0,0.0,28.0,11,0.3364324169921875,True,REGULAR,USD
7,MAGS251010C00059000,2025-09-12 16:10:17+00:00,59.0,4.4,4.4,4.7,0.60000014,15.789477,27.0,10,0.3325262060546875,True,REGULAR,USD
8,MAGS251010C00059500,2025-09-12 15:44:49+00:00,59.5,3.95,3.9,4.3,0.83000016,26.60257,26.0,4,0.32617861328125,True,REGULAR,USD
9,MAGS251010C00060000,2025-09-12 18:03:44+00:00,60.0,3.62,3.5,3.9,0.78999996,27.915195,2.0,3,0.3181220532226562,True,REGULAR,USD
10,MAGS251010C00060500,2025-09-12 18:03:44+00:00,60.5,3.25,2.9,3.4,0.73,28.968254,2.0,2,0.2910227148437499,True,REGULAR,USD
11,MAGS251010C00061000,2025-09-11 17:35:56+00:00,61.0,2.11,2.65,4.8,0.0,0.0,6.0,6,0.5593305786132813,True,REGULAR,USD
12,MAGS251010C00061500,2025-09-11 17:35:56+00:00,61.5,1.77,0.55,3.6,0.0,0.0,16.0,16,0.418951123046875,True,REGULAR,USD
13,MAGS251010C00062000,2025-09-12 18:31:10+00:00,62.0,2.05,1.55,2.2,0.66999996,48.55072,10.0,100,0.2500075,True,REGULAR,USD
14,MAGS251010C00063000,2025-09-09 13:30:17+00:00,63.0,1.18,1.3,1.6,0.37999994,47.499992,2.0,2,0.23926541992187497,False,REGULAR,USD
15,MAGS251010C00065500,2025-08-28 13:43:53+00:00,65.5,0.2,0.0,0.65,0.0,0.0,,1,0.23267368896484375,False,REGULAR,USD
