contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
C250530P00040000,2025-05-14 15:31:35+00:00,40.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD
C250530P00045000,2025-04-30 15:31:08+00:00,45.0,0.03,0.0,0.0,0.0,0.0,10.0,0,0.500005,False,REGULAR,USD
C250530P00050000,2025-05-20 16:16:25+00:00,50.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD
C250530P00051000,2025-04-28 16:16:00+00:00,51.0,0.11,0.0,0.0,0.0,0.0,50.0,0,0.500005,False,REGULAR,USD
C250530P00052000,2025-05-09 15:35:15+00:00,52.0,0.02,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD
C250530P00053000,2025-05-13 13:30:53+00:00,53.0,0.01,0.0,0.0,0.0,0.0,3.0,0,0.500005,False,REGULAR,USD
C250530P00054000,2025-05-09 17:07:49+00:00,54.0,0.03,0.0,0.0,0.0,0.0,10.0,0,0.500005,False,REGULAR,USD
C250530P00055000,2025-05-23 13:37:36+00:00,55.0,0.01,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD
C250530P00056000,2025-05-13 13:31:00+00:00,56.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD
C250530P00057000,2025-05-21 16:33:50+00:00,57.0,0.01,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD
C250530P00058000,2025-05-14 16:06:37+00:00,58.0,0.01,0.0,0.0,0.0,0.0,25.0,0,0.500005,False,REGULAR,USD
C250530P00059000,2025-05-21 18:59:11+00:00,59.0,0.01,0.0,0.0,0.0,0.0,3.0,0,0.500005,False,REGULAR,USD
C250530P00060000,2025-05-23 15:02:49+00:00,60.0,0.01,0.0,0.0,0.0,0.0,4.0,0,0.500005,False,REGULAR,USD
C250530P00061000,2025-05-22 18:25:01+00:00,61.0,0.02,0.0,0.0,0.0,0.0,100.0,0,0.500005,False,REGULAR,USD
C250530P00062000,2025-05-23 14:28:10+00:00,62.0,0.03,0.0,0.0,0.0,0.0,4.0,0,0.500005,False,REGULAR,USD
C250530P00063000,2025-05-23 19:54:56+00:00,63.0,0.01,0.0,0.0,0.0,0.0,8.0,0,0.2500075,False,REGULAR,USD
C250530P00064000,2025-05-22 19:52:17+00:00,64.0,0.02,0.0,0.0,0.0,0.0,25.0,0,0.2500075,False,REGULAR,USD
C250530P00065000,2025-05-23 19:35:25+00:00,65.0,0.03,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD
C250530P00066000,2025-05-23 18:22:48+00:00,66.0,0.04,0.0,0.0,0.0,0.0,2.0,0,0.2500075,False,REGULAR,USD
C250530P00067000,2025-05-23 18:41:14+00:00,67.0,0.05,0.0,0.0,0.0,0.0,24.0,0,0.2500075,False,REGULAR,USD
C250530P00068000,2025-05-23 19:34:32+00:00,68.0,0.09,0.0,0.0,0.0,0.0,175.0,0,0.12500875,False,REGULAR,USD
C250530P00069000,2025-05-23 19:59:32+00:00,69.0,0.14,0.0,0.0,0.0,0.0,435.0,0,0.12500875,False,REGULAR,USD
C250530P00070000,2025-05-23 19:42:53+00:00,70.0,0.21,0.0,0.0,0.0,0.0,620.0,0,0.12500875,False,REGULAR,USD
C250530P00071000,2025-05-23 19:51:21+00:00,71.0,0.38,0.0,0.0,0.0,0.0,190.0,0,0.062509375,False,REGULAR,USD
C250530P00072000,2025-05-23 19:54:56+00:00,72.0,0.64,0.0,0.0,0.0,0.0,286.0,0,0.0312596875,False,REGULAR,USD
C250530P00073000,2025-05-23 19:59:39+00:00,73.0,1.0,0.0,0.0,0.0,0.0,774.0,0,0.0039162109375,False,REGULAR,USD
C250530P00074000,2025-05-23 19:46:18+00:00,74.0,1.45,0.0,0.0,0.0,0.0,126.0,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00075000,2025-05-23 19:58:47+00:00,75.0,2.17,0.0,0.0,0.0,0.0,325.0,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00076000,2025-05-23 19:58:00+00:00,76.0,3.05,0.0,0.0,0.0,0.0,54.0,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00077000,2025-05-23 17:35:47+00:00,77.0,3.81,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00078000,2025-05-22 15:54:30+00:00,78.0,4.66,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00079000,2025-05-22 15:41:22+00:00,79.0,5.54,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00080000,2025-05-21 17:01:43+00:00,80.0,5.26,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00081000,2025-05-21 15:51:01+00:00,81.0,6.51,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00082000,2025-05-20 17:06:53+00:00,82.0,6.16,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00083000,2025-05-15 16:00:06+00:00,83.0,7.8,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
C250530P00084000,2025-05-23 13:53:28+00:00,84.0,11.2,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
