contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
EMB250530P00088000,2025-05-20 15:32:12+00:00,88.0,0.14,0.0,0.0,0.0,0.0,,0,0.062509375,False,REGULAR,USD
EMB250530P00088500,2025-05-14 13:49:08+00:00,88.5,0.39,0.0,0.0,0.0,0.0,,0,0.0312596875,False,REGULAR,USD
EMB250530P00089000,2025-05-14 13:49:08+00:00,89.0,0.54,0.0,0.0,0.0,0.0,,0,0.0312596875,False,REGULAR,USD
EMB250530P00090000,2025-05-21 13:40:15+00:00,90.0,0.57,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
