contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
IEF250613P00085000,2025-05-14 17:02:08+00:00,85.0,0.01,0.0,0.01,0.0,0.0,,1,0.2890696093749999,False,REGULAR,USD
IEF250613P00089000,2025-05-22 18:35:21+00:00,89.0,0.03,0.0,0.01,0.0,0.0,1.0,2,0.16407085937500002,False,REGULAR,USD
IEF250613P00090000,2025-06-02 16:47:46+00:00,90.0,0.01,0.0,0.01,0.0,0.0,25.0,125,0.1289149609375,False,REGULAR,USD
IEF250613P00091500,2025-06-03 15:04:31+00:00,91.5,0.01,0.0,0.02,0.0,0.0,1.0,1,0.090829404296875,False,REGULAR,USD
IEF250613P00092000,2025-06-06 18:56:37+00:00,92.0,0.02,0.01,0.03,0.01,100.0,50.0,268,0.07813421875000001,False,REGULAR,USD
IEF250613P00092500,2025-06-05 18:05:58+00:00,92.5,0.04,0.04,0.06,0.02,100.0,1.0,20,0.07032179687500001,False,REGULAR,USD
IEF250613P00093000,2025-06-06 15:09:52+00:00,93.0,0.1,0.12,0.14,0.05,100.0,200.0,5235,0.0649507568359375,False,REGULAR,USD
IEF250613P00093500,2025-06-06 14:20:27+00:00,93.5,0.2,0.29,0.33,0.080000006,66.66667,11.0,485,0.0649507568359375,False,REGULAR,USD
IEF250613P00094000,2025-06-06 17:25:51+00:00,94.0,0.54,0.59,0.63,0.27,100.0,2.0,65,0.063485927734375,True,REGULAR,USD
IEF250613P00094500,2025-06-05 14:04:05+00:00,94.5,0.34,0.97,1.06,0.0,0.0,30.0,40,0.07227490234375,True,REGULAR,USD
IEF250613P00095000,2025-06-05 13:56:08+00:00,95.0,0.6,0.0,5.0,0.0,0.0,78.0,81,0.8095722167968749,True,REGULAR,USD
IEF250613P00096000,2025-05-09 13:53:36+00:00,96.0,1.83,0.05,5.0,0.0,0.0,1.0,0,0.6918976123046876,True,REGULAR,USD
