,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,USD260515C00025000,2025-12-12 16:33:44+00:00,25.0,25.5,24.0,26.7,-1.8299999,-6.6959386,1.0,26.0,0.9155281884765626,True,REGULAR,USD
1,USD260515C00027500,2025-12-12 15:26:18+00:00,27.5,26.1,21.5,24.5,0.0,0.0,1.0,7.0,0.8400894897460938,True,REGULAR,USD
2,USD260515C00030000,2025-11-26 17:38:57+00:00,30.0,25.1,19.5,22.4,0.0,0.0,1.0,34.0,0.8176287768554686,True,REGULAR,USD
3,USD260515C00032500,2025-11-21 20:29:54+00:00,32.5,19.87,17.5,20.6,0.0,0.0,6.0,28.0,0.8054218676757812,True,REGULAR,USD
4,USD260515C00035000,2025-12-05 16:47:06+00:00,35.0,22.68,15.5,18.7,0.0,0.0,2.0,20.0,0.7746604565429689,True,REGULAR,USD
5,USD260515C00037500,2025-12-09 17:25:27+00:00,37.5,22.05,14.0,17.0,0.0,0.0,20.0,38.0,0.7749045947265626,True,REGULAR,USD
6,USD260515C00040000,2025-12-09 15:38:51+00:00,40.0,20.1,12.5,15.2,0.0,0.0,1.0,9.0,0.7573266455078126,True,REGULAR,USD
7,USD260515C00040500,2025-12-15 05:11:21+00:00,40.5,12.62,,,0.0,0.0,,,0.0,True,REGULAR,USD
8,USD260515C00041000,2025-12-12 19:14:09+00:00,41.0,14.2,11.5,14.5,0.0,0.0,2.0,6.0,0.729494892578125,True,REGULAR,USD
9,USD260515C00041500,2025-11-10 16:05:17+00:00,41.5,20.5,11.5,13.7,0.0,0.0,,2.0,0.7178983288574219,True,REGULAR,USD
10,USD260515C00042000,2025-12-15 05:11:21+00:00,42.0,16.25,14.3,18.0,0.0,0.0,,48.0,1.0734909606933596,True,REGULAR,USD
11,USD260515C00042500,2025-11-19 20:55:45+00:00,42.5,15.87,10.5,13.6,0.0,0.0,,10.0,0.7172879833984375,True,REGULAR,USD
12,USD260515C00043000,2025-11-20 17:01:22+00:00,43.0,14.94,10.5,13.3,0.0,0.0,,2.0,0.727541787109375,True,REGULAR,USD
13,USD260515C00043500,2025-11-07 14:55:20+00:00,43.5,15.4,10.2,13.1,0.0,0.0,,6.0,0.7282742016601562,True,REGULAR,USD
14,USD260515C00044000,2025-11-10 15:09:25+00:00,44.0,19.13,10.0,12.8,0.0,0.0,,2.0,0.72851833984375,True,REGULAR,USD
15,USD260515C00045000,2025-12-01 14:30:06+00:00,45.0,12.6,9.5,12.2,0.0,0.0,3.0,314.0,0.7232693688964844,True,REGULAR,USD
16,USD260515C00045500,2025-11-20 20:47:50+00:00,45.5,11.4,9.1,11.9,0.0,0.0,,2.0,0.7136259106445313,True,REGULAR,USD
17,USD260515C00046000,2025-11-13 17:45:28+00:00,46.0,14.17,9.0,11.7,0.0,0.0,,2.0,0.7209500561523439,True,REGULAR,USD
18,USD260515C00046500,2025-11-10 14:56:52+00:00,46.5,17.64,8.6,11.4,0.0,0.0,,4.0,0.7106962524414062,True,REGULAR,USD
19,USD260515C00047000,2025-12-15 05:11:22+00:00,47.0,14.7,,,0.0,0.0,,,0.0,True,REGULAR,USD
20,USD260515C00047500,2025-11-19 15:26:45+00:00,47.5,13.86,8.8,10.2,0.0,0.0,,106.0,0.7063017651367188,True,REGULAR,USD
21,USD260515C00048000,2025-12-03 15:23:47+00:00,48.0,13.09,8.5,10.7,0.0,0.0,1.0,9.0,0.7325466198730468,True,REGULAR,USD
22,USD260515C00048500,2025-10-30 13:34:08+00:00,48.5,19.7,11.1,15.0,0.0,0.0,,2.0,1.0371141894531253,True,REGULAR,USD
23,USD260515C00049500,2025-11-21 15:40:43+00:00,49.5,8.6,7.2,10.2,0.0,0.0,6.0,6.0,0.7097196997070312,False,REGULAR,USD
24,USD260515C00050000,2025-12-12 20:41:03+00:00,50.0,9.64,7.0,10.0,0.0,0.0,12.0,296.0,0.7097196997070312,False,REGULAR,USD
25,USD260515C00050500,2025-11-10 18:45:00+00:00,50.5,16.0,6.5,9.8,0.0,0.0,,6.0,0.6971465832519532,False,REGULAR,USD
26,USD260515C00051000,2025-12-05 17:09:32+00:00,51.0,12.5,6.5,9.6,0.0,0.0,5.0,13.0,0.7045927978515626,False,REGULAR,USD
27,USD260515C00051500,2025-11-24 19:29:47+00:00,51.5,11.0,6.5,9.4,0.0,0.0,11.0,15.0,0.7114286669921875,False,REGULAR,USD
28,USD260515C00052000,2025-12-12 19:09:54+00:00,52.0,8.4,6.0,9.2,0.0,0.0,4.0,16.0,0.6981231359863282,False,REGULAR,USD
29,USD260515C00052500,2025-12-11 18:24:50+00:00,52.5,7.44,6.2,8.3,-4.2400002,-36.301373,2.0,337.0,0.684573466796875,False,REGULAR,USD
30,USD260515C00055000,2025-12-12 20:41:03+00:00,55.0,7.64,5.2,8.1,0.0,0.0,9.0,59.0,0.7033721069335939,False,REGULAR,USD
31,USD260515C00057500,2025-12-12 16:27:35+00:00,57.5,7.6,4.4,7.0,0.0,0.0,2.0,231.0,0.6872589868164063,False,REGULAR,USD
32,USD260515C00060000,2025-12-15 18:58:22+00:00,60.0,4.7,4.5,5.0,-0.53999996,-10.305344,1.0,163.0,0.6638217211914064,False,REGULAR,USD
33,USD260515C00062500,2025-11-20 20:25:02+00:00,62.5,6.1,3.0,4.4,0.0,0.0,,172.0,0.6239051281738281,False,REGULAR,USD
34,USD260515C00065000,2025-12-15 15:40:16+00:00,65.0,4.03,2.4,3.8,0.0,0.0,1.0,83.0,0.614261669921875,False,REGULAR,USD
35,USD260515C00067500,2025-12-11 16:48:32+00:00,67.5,5.4,1.8,3.4,0.0,0.0,1.0,221.0,0.6069375244140626,False,REGULAR,USD
36,USD260515C00070000,2025-12-09 15:16:05+00:00,70.0,5.3,1.45,3.5,0.0,0.0,1.0,19.0,0.6311072045898438,False,REGULAR,USD
37,USD260515C00072500,2025-12-12 17:27:08+00:00,72.5,2.9,0.95,3.5,0.0,0.0,4.0,31.0,0.6392858337402343,False,REGULAR,USD
38,USD260515C00075000,2025-11-28 14:33:36+00:00,75.0,3.88,0.6,2.85,0.0,0.0,4.0,124.0,0.6154823608398439,False,REGULAR,USD
39,USD260515C00077500,2025-11-07 18:51:22+00:00,77.5,4.05,0.45,3.2,0.0,0.0,,6.0,0.6560092993164064,False,REGULAR,USD
40,USD260515C00080000,2025-12-12 17:22:09+00:00,80.0,2.15,0.2,2.0,0.0,0.0,1.0,12.0,0.5898478515625001,False,REGULAR,USD
41,USD260515C00081000,2025-09-19 13:30:08+00:00,81.0,25.23,33.7,36.7,0.0,0.0,4.0,4.0,3.7883306072998053,False,REGULAR,USD
42,USD260515C00082000,2025-11-19 17:38:14+00:00,82.0,31.06,0.0,0.0,0.0,0.0,1.0,2.0,0.12500875,False,REGULAR,USD
43,USD260515C00082500,2025-12-09 14:30:00+00:00,82.5,3.2,1.1,1.85,0.0,0.0,1.0,12.0,0.6665072412109377,False,REGULAR,USD
44,USD260515C00083000,2025-11-10 16:05:17+00:00,83.0,41.01,0.0,0.0,0.0,0.0,,1.0,0.12500875,False,REGULAR,USD
45,USD260515C00084000,2025-10-16 13:35:36+00:00,84.0,32.5,0.0,0.0,0.0,0.0,36.0,24.0,0.12500875,False,REGULAR,USD
46,USD260515C00085000,2025-12-12 14:30:00+00:00,85.0,2.2,0.85,2.6,0.0,0.0,1.0,4.0,0.7231472998046875,False,REGULAR,USD
47,USD260515C00087000,2025-11-07 14:55:20+00:00,87.0,30.81,0.0,0.0,0.0,0.0,1.0,3.0,0.2500075,False,REGULAR,USD
48,USD260515C00087500,2025-12-12 14:30:00+00:00,87.5,1.95,0.0,2.55,0.0,0.0,,1.0,0.6870148486328126,False,REGULAR,USD
49,USD260515C00088000,2025-11-10 15:09:25+00:00,88.0,38.26,0.0,0.0,0.0,0.0,,1.0,0.2500075,False,REGULAR,USD
50,USD260515C00090000,2025-12-12 14:30:00+00:00,90.0,1.7,0.0,2.45,0.0,0.0,13.0,1.0,0.7016631396484375,False,REGULAR,USD
51,USD260515C00092000,2025-11-13 17:45:28+00:00,92.0,28.34,0.0,0.0,0.0,0.0,1.0,1.0,0.2500075,False,REGULAR,USD
52,USD260515C00092500,2025-12-03 14:30:00+00:00,92.5,1.6,0.2,2.25,0.0,0.0,,1.0,0.7229031616210937,False,REGULAR,USD
53,USD260515C00093000,2025-11-10 14:56:52+00:00,93.0,35.29,0.0,0.0,0.0,0.0,2.0,2.0,0.2500075,False,REGULAR,USD
54,USD260515C00094000,2025-10-08 19:52:30+00:00,94.0,29.39,28.0,30.7,0.0,0.0,1.0,1.0,3.233644494018554,False,REGULAR,USD
55,USD260515C00095000,2025-11-20 16:43:09+00:00,95.0,2.1,0.5,0.9,0.0,0.0,1.0,4.0,0.6528355029296876,False,REGULAR,USD
56,USD260515C00096000,2025-11-07 16:53:30+00:00,96.0,23.75,0.0,0.0,0.0,0.0,4.0,4.0,0.2500075,False,REGULAR,USD
57,USD260515C00097000,2025-10-30 13:34:08+00:00,97.0,39.4,0.0,0.0,0.0,0.0,1.0,1.0,0.2500075,False,REGULAR,USD
58,USD260515C00100000,2025-11-18 20:42:09+00:00,100.0,22.4,0.0,0.0,0.0,0.0,4.0,154.0,0.2500075,False,REGULAR,USD
59,USD260515C00101000,2025-11-10 18:45:00+00:00,101.0,32.0,0.0,0.0,0.0,0.0,1.0,3.0,0.2500075,False,REGULAR,USD
60,USD260515C00102000,2025-10-31 18:59:04+00:00,102.0,36.1,0.0,0.0,0.0,0.0,1.0,4.0,0.2500075,False,REGULAR,USD
61,USD260515C00103000,2025-11-07 20:40:41+00:00,103.0,24.2,0.0,0.0,0.0,0.0,2.0,4.0,0.2500075,False,REGULAR,USD
62,USD260515C00104000,2025-11-19 19:27:18+00:00,104.0,21.12,0.0,0.0,0.0,0.0,1.0,11.0,0.2500075,False,REGULAR,USD
63,USD260515C00105000,2025-11-19 20:28:12+00:00,105.0,22.35,0.0,0.0,0.0,0.0,1.0,173.0,0.2500075,False,REGULAR,USD
64,USD260515C00110000,2025-11-17 14:30:03+00:00,110.0,18.31,0.0,0.0,0.0,0.0,2.0,24.0,0.2500075,False,REGULAR,USD
65,USD260515C00115000,2025-11-18 19:45:32+00:00,115.0,17.0,0.0,0.0,0.0,0.0,1.0,122.0,0.2500075,False,REGULAR,USD
66,USD260515C00120000,2025-11-10 15:03:59+00:00,120.0,22.24,0.0,0.0,0.0,0.0,1.0,81.0,0.2500075,False,REGULAR,USD
67,USD260515C00125000,2025-11-12 14:46:46+00:00,125.0,19.3,0.0,0.0,0.0,0.0,1.0,85.0,0.2500075,False,REGULAR,USD
68,USD260515C00130000,2025-11-19 15:35:27+00:00,130.0,13.21,0.0,0.0,0.0,0.0,1.0,38.0,0.2500075,False,REGULAR,USD
69,USD260515C00135000,2025-11-06 17:26:42+00:00,135.0,13.9,0.0,0.0,0.0,0.0,2.0,109.0,0.2500075,False,REGULAR,USD
70,USD260515C00140000,2025-10-30 19:22:09+00:00,140.0,19.2,0.0,0.0,0.0,0.0,5.0,6.0,0.2500075,False,REGULAR,USD
71,USD260515C00145000,2025-11-06 16:22:18+00:00,145.0,13.3,0.0,0.0,0.0,0.0,1.0,13.0,0.2500075,False,REGULAR,USD
72,USD260515C00150000,2025-11-12 16:48:16+00:00,150.0,12.0,0.0,0.0,0.0,0.0,9.0,57.0,0.2500075,False,REGULAR,USD
73,USD260515C00155000,2025-11-07 18:51:22+00:00,155.0,8.1,0.0,0.0,0.0,0.0,1.0,3.0,0.2500075,False,REGULAR,USD
74,USD260515C00160000,2025-11-13 19:55:55+00:00,160.0,7.47,0.0,0.0,0.0,0.0,1.0,2.0,0.500005,False,REGULAR,USD
