contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TAN250530P00025000,2025-04-29 14:32:14+00:00,25.0,0.3,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD
TAN250530P00025500,2025-04-30 17:58:33+00:00,25.5,0.5,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD
TAN250530P00028000,2025-05-22 15:13:21+00:00,28.0,0.15,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD
TAN250530P00028500,2025-05-22 13:38:18+00:00,28.5,0.08,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD
TAN250530P00029000,2025-05-23 14:55:49+00:00,29.0,0.05,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD
TAN250530P00029500,2025-05-22 13:47:54+00:00,29.5,0.2,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD
TAN250530P00030000,2025-05-23 13:38:42+00:00,30.0,0.15,0.0,0.0,0.0,0.0,6.0,0,0.12500875,False,REGULAR,USD
TAN250530P00030500,2025-05-22 19:10:14+00:00,30.5,0.35,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD
TAN250530P00031000,2025-05-22 16:51:53+00:00,31.0,0.56,0.0,0.0,0.0,0.0,,0,0.062509375,False,REGULAR,USD
TAN250530P00031500,2025-05-23 13:41:29+00:00,31.5,0.73,0.0,0.0,0.0,0.0,5.0,0,0.0312596875,False,REGULAR,USD
TAN250530P00032000,2025-05-23 13:45:43+00:00,32.0,1.05,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
TAN250530P00032500,2025-05-23 17:35:27+00:00,32.5,0.95,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
TAN250530P00033000,2025-05-23 15:19:54+00:00,33.0,1.25,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
TAN250530P00033500,2025-05-22 19:02:42+00:00,33.5,2.25,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
TAN250530P00035000,2025-05-22 13:54:20+00:00,35.0,3.61,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
TAN250530P00035500,2025-05-19 13:59:12+00:00,35.5,1.69,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
TAN250530P00036000,2025-05-21 15:21:13+00:00,36.0,2.02,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
TAN250530P00037000,2025-05-15 15:56:03+00:00,37.0,2.05,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
