,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,FNGS251219C00052000,2025-05-02 15:20:32+00:00,52.0,8.69,10.8,11.8,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD
1,FNGS251219C00056000,2025-05-02 18:38:02+00:00,56.0,6.8,7.9,9.0,0.0,0.0,11.0,12,1.0000000000000003e-05,True,REGULAR,USD
2,FNGS251219C00058000,2025-09-11 17:38:48+00:00,58.0,12.7,12.4,13.0,0.0,0.0,5.0,15,0.4343318286132813,True,REGULAR,USD
3,FNGS251219C00059000,2025-09-03 19:39:07+00:00,59.0,9.35,11.5,12.3,0.0,0.0,1.0,3,0.4382380395507813,True,REGULAR,USD
4,FNGS251219C00060000,2025-08-15 19:37:25+00:00,60.0,9.28,10.6,11.4,0.0,0.0,4.0,9,0.4206600903320313,True,REGULAR,USD
5,FNGS251219C00061000,2025-06-11 18:10:14+00:00,61.0,6.22,7.0,7.7,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
6,FNGS251219C00062000,2025-08-12 17:29:02+00:00,62.0,7.6,0.0,0.0,0.0,0.0,1.0,13,1.0000000000000003e-05,True,REGULAR,USD
7,FNGS251219C00063000,2025-07-07 14:32:50+00:00,63.0,6.55,0.0,0.0,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD
8,FNGS251219C00064000,2025-07-02 14:54:38+00:00,64.0,5.55,5.0,5.5,0.0,0.0,7.0,17,0.12378805908203125,True,REGULAR,USD
9,FNGS251219C00065000,2025-08-01 14:00:57+00:00,65.0,4.8,4.5,5.0,0.0,0.0,1.0,24,0.16211775390625,True,REGULAR,USD
10,FNGS251219C00066000,2025-08-29 18:15:23+00:00,66.0,4.15,5.8,6.5,0.0,0.0,2.0,2,0.33667655517578127,True,REGULAR,USD
11,FNGS251219C00067000,2025-08-01 18:08:28+00:00,67.0,3.5,3.4,3.7,0.0,0.0,2.0,2,0.17041845214843754,True,REGULAR,USD
12,FNGS251219C00068000,2025-09-12 15:17:13+00:00,68.0,4.9,4.5,5.0,1.9000001,63.33334,1.0,4,0.3070137658691406,True,REGULAR,USD
13,FNGS251219C00070000,2025-09-10 19:42:45+00:00,70.0,3.52,3.3,3.8,0.0,0.0,3.0,106,0.29004616210937495,False,REGULAR,USD
