,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AVGO260515P00125000,2025-12-16 16:46:09+00:00,125.0,0.4,0.3,0.43,0.099999994,33.33333,14,2692,0.6889679541015626,False,REGULAR,USD
1,AVGO260515P00130000,2025-12-15 17:50:57+00:00,130.0,0.48,0.37,0.47,0.0,0.0,10,548,0.6762727685546877,False,REGULAR,USD
2,AVGO260515P00135000,2025-12-16 14:39:41+00:00,135.0,0.55,0.43,0.55,0.060000002,12.244898,4,80,0.6657748266601564,False,REGULAR,USD
3,AVGO260515P00140000,2025-12-11 17:10:52+00:00,140.0,0.47,0.51,0.61,0.0,0.0,20,23,0.6540561938476563,False,REGULAR,USD
4,AVGO260515P00145000,2025-12-01 20:56:11+00:00,145.0,0.8,0.59,0.71,0.0,0.0,12,27,0.6442906665039063,False,REGULAR,USD
5,AVGO260515P00150000,2025-12-12 20:04:06+00:00,150.0,0.74,0.69,0.81,0.0,0.0,3,72,0.6347692773437501,False,REGULAR,USD
6,AVGO260515P00155000,2025-12-12 17:34:20+00:00,155.0,0.85,0.8,0.9,0.0,0.0,1,47,0.624027197265625,False,REGULAR,USD
7,AVGO260515P00160000,2025-12-15 16:07:12+00:00,160.0,1.05,0.92,1.02,0.0,0.0,1,63,0.6143837390136719,False,REGULAR,USD
8,AVGO260515P00165000,2025-12-12 19:50:15+00:00,165.0,1.07,1.04,1.13,0.0,0.0,1,29,0.6032754516601564,False,REGULAR,USD
9,AVGO260515P00170000,2025-12-15 17:16:06+00:00,170.0,1.34,1.19,1.27,0.0,0.0,4,101,0.5939982006835938,False,REGULAR,USD
10,AVGO260515P00175000,2025-12-12 20:54:04+00:00,175.0,1.32,1.35,1.46,0.0,0.0,1,44,0.5861857788085938,False,REGULAR,USD
11,AVGO260515P00180000,2025-12-12 15:08:10+00:00,180.0,1.4,1.53,1.63,0.0,0.0,13,127,0.5770305969238281,False,REGULAR,USD
12,AVGO260515P00185000,2025-12-15 18:26:01+00:00,185.0,2.0,1.74,1.84,0.0,0.0,6,102,0.5692181750488281,False,REGULAR,USD
13,AVGO260515P00190000,2025-12-15 19:59:27+00:00,190.0,2.2,1.96,2.06,0.0,0.0,8,76,0.5607954077148438,False,REGULAR,USD
14,AVGO260515P00195000,2025-12-15 15:19:23+00:00,195.0,2.34,2.22,2.32,0.0,0.0,1,141,0.5534712622070312,False,REGULAR,USD
15,AVGO260515P00200000,2025-12-16 15:25:09+00:00,200.0,2.74,2.49,2.66,-0.049999952,-1.7921131,15,883,0.5471236694335939,False,REGULAR,USD
16,AVGO260515P00210000,2025-12-15 18:57:14+00:00,210.0,3.3,3.1,3.3,-0.10000014,-2.9411807,10,295,0.5314988256835937,False,REGULAR,USD
17,AVGO260515P00220000,2025-12-15 18:18:38+00:00,220.0,4.46,4.0,4.15,0.0,0.0,9,1335,0.5207567456054687,False,REGULAR,USD
18,AVGO260515P00230000,2025-12-16 15:56:23+00:00,230.0,5.33,5.05,5.25,-0.25,-4.4802866,24,783,0.5109301837158204,False,REGULAR,USD
19,AVGO260515P00240000,2025-12-16 16:47:23+00:00,240.0,6.6,6.4,6.55,-0.3000002,-4.347829,671,1008,0.5024463818359376,False,REGULAR,USD
20,AVGO260515P00250000,2025-12-16 16:25:53+00:00,250.0,8.32,8.0,8.15,-0.13000011,-1.5384629,32,1270,0.4965260308837891,False,REGULAR,USD
21,AVGO260515P00260000,2025-12-16 15:09:13+00:00,260.0,10.25,9.85,10.05,-0.18999958,-1.8199195,7,1843,0.48944602355957045,False,REGULAR,USD
22,AVGO260515P00270000,2025-12-16 15:12:00+00:00,270.0,13.0,12.05,12.3,0.34000015,2.6856253,8,1432,0.4833425689697266,False,REGULAR,USD
23,AVGO260515P00280000,2025-12-16 15:13:17+00:00,280.0,14.8,14.65,14.9,-0.34999943,-2.3102274,16,1049,0.4776358389282227,False,REGULAR,USD
24,AVGO260515P00290000,2025-12-16 15:11:16+00:00,290.0,17.95,17.7,17.9,-0.20999908,-1.1563827,8,1572,0.47272255798339846,False,REGULAR,USD
25,AVGO260515P00300000,2025-12-16 17:21:25+00:00,300.0,21.16,21.1,21.25,-0.6399994,-2.9357772,17,1116,0.46753462158203124,False,REGULAR,USD
26,AVGO260515P00310000,2025-12-16 17:47:51+00:00,310.0,24.75,24.75,25.0,-0.70000076,-2.750494,5,830,0.4626518579101563,False,REGULAR,USD
27,AVGO260515P00320000,2025-12-16 16:17:19+00:00,320.0,30.35,29.0,29.25,0.72999954,2.4645493,8,1515,0.45914237152099613,False,REGULAR,USD
28,AVGO260515P00330000,2025-12-16 17:51:22+00:00,330.0,33.75,33.7,33.9,-0.40000153,-1.1713074,42,2198,0.455632885131836,False,REGULAR,USD
29,AVGO260515P00340000,2025-12-16 17:26:59+00:00,340.0,38.62,38.65,38.95,-0.5300026,-1.3537742,48,1299,0.45216917465209966,False,REGULAR,USD
30,AVGO260515P00350000,2025-12-16 17:26:59+00:00,350.0,44.25,44.15,44.4,0.049999237,0.113120444,14,560,0.44882753326416014,True,REGULAR,USD
31,AVGO260515P00360000,2025-12-16 16:00:13+00:00,360.0,50.1,50.0,50.25,0.0099983215,0.019960715,48,1194,0.4456995127868652,True,REGULAR,USD
32,AVGO260515P00370000,2025-12-16 16:37:32+00:00,370.0,57.2,56.2,56.5,1.2000008,2.1428585,2,468,0.442937699584961,True,REGULAR,USD
33,AVGO260515P00380000,2025-12-16 17:45:39+00:00,380.0,62.55,62.85,63.1,2.8999977,4.861689,23,298,0.4401758863830566,True,REGULAR,USD
34,AVGO260515P00390000,2025-12-16 17:42:39+00:00,390.0,69.7,69.45,70.3,-0.26000214,-0.371644,16,448,0.44061838684082033,True,REGULAR,USD
35,AVGO260515P00400000,2025-12-15 20:20:04+00:00,400.0,72.7,76.5,77.9,-3.800003,-4.9673243,1,335,0.442388388671875,True,REGULAR,USD
36,AVGO260515P00410000,2025-12-16 14:59:00+00:00,410.0,82.5,84.6,85.5,-1.5,-1.7857143,10,84,0.4407099386596679,True,REGULAR,USD
37,AVGO260515P00420000,2025-12-15 17:58:17+00:00,420.0,91.5,92.1,93.4,0.0,0.0,1,140,0.4395502822875976,True,REGULAR,USD
38,AVGO260515P00430000,2025-12-12 15:03:24+00:00,430.0,81.4,99.8,101.55,0.0,0.0,7,66,0.43860424682617194,True,REGULAR,USD
39,AVGO260515P00440000,2025-12-16 14:59:58+00:00,440.0,106.4,108.35,110.0,-1.5,-1.390176,2,25,0.4389399368286133,True,REGULAR,USD
40,AVGO260515P00450000,2025-12-15 19:42:12+00:00,450.0,117.13,116.85,118.65,0.0,0.0,2,13,0.43958079956054685,True,REGULAR,USD
41,AVGO260515P00460000,2025-11-28 16:25:12+00:00,460.0,86.5,125.6,127.35,0.0,0.0,2,6,0.43826855682373045,True,REGULAR,USD
42,AVGO260515P00470000,2025-09-26 15:36:41+00:00,470.0,141.6,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD
43,AVGO260515P00480000,2025-12-16 14:59:37+00:00,480.0,141.45,144.05,145.55,35.1,33.00423,21,7,0.4424494232177735,True,REGULAR,USD
44,AVGO260515P00490000,2025-12-01 18:16:16+00:00,490.0,114.52,152.75,154.9,0.0,0.0,1,13,0.44647770324707037,True,REGULAR,USD
45,AVGO260515P00500000,2025-12-12 14:38:40+00:00,500.0,132.45,162.0,163.55,0.0,0.0,12,9,0.43201251586914063,True,REGULAR,USD
46,AVGO260515P00530000,2025-12-16 14:59:58+00:00,530.0,188.45,190.65,193.25,40.300003,27.202162,2,22,0.4697013479614258,True,REGULAR,USD
