,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPYG260320C00055000,2025-08-28 15:16:35+00:00,55.0,46.5,45.0,46.2,0.0,0.0,3.0,29,0.5649457568359376,True,REGULAR,USD
1,SPYG260320C00060000,2025-08-28 18:16:43+00:00,60.0,42.6,40.2,41.3,0.0,0.0,11.0,82,0.5117236328125,True,REGULAR,USD
2,SPYG260320C00070000,2025-08-08 18:14:27+00:00,70.0,31.5,30.5,32.2,0.0,0.0,2.0,4,0.4903615417480469,True,REGULAR,USD
3,SPYG260320C00075000,2025-08-25 14:08:53+00:00,75.0,26.84,25.7,27.6,0.0,0.0,1.0,6,0.44434149414062496,True,REGULAR,USD
4,SPYG260320C00080000,2025-08-25 14:23:42+00:00,80.0,22.35,21.5,22.9,0.0,0.0,5.0,10,0.39111937011718745,True,REGULAR,USD
5,SPYG260320C00085000,2025-08-21 19:55:36+00:00,85.0,16.75,17.2,18.6,0.0,0.0,2.0,7,0.35425450439453116,True,REGULAR,USD
6,SPYG260320C00086000,2025-08-04 14:14:38+00:00,86.0,16.2,16.3,17.7,0.0,0.0,2.0,4,0.34442794250488284,True,REGULAR,USD
7,SPYG260320C00087000,2025-08-01 13:30:01+00:00,87.0,14.76,15.4,16.9,0.0,0.0,2.0,6,0.3386296606445312,True,REGULAR,USD
8,SPYG260320C00089000,2025-07-30 13:46:14+00:00,89.0,14.27,13.9,14.5,0.0,0.0,,1,0.29358616577148433,True,REGULAR,USD
9,SPYG260320C00090000,2025-08-28 15:04:18+00:00,90.0,14.25,13.1,14.8,0.0,0.0,1.0,29,0.3306951696777344,True,REGULAR,USD
10,SPYG260320C00092000,2025-08-11 16:51:12+00:00,92.0,12.5,11.3,12.4,0.0,0.0,1.0,7,0.28528546752929684,True,REGULAR,USD
11,SPYG260320C00093000,2025-08-20 13:55:25+00:00,93.0,10.2,10.5,11.6,0.0,0.0,1.0,11,0.2776561492919921,True,REGULAR,USD
12,SPYG260320C00094000,2025-08-22 14:08:44+00:00,94.0,10.2,9.8,10.8,0.0,0.0,1.0,4,0.26959958923339844,True,REGULAR,USD
13,SPYG260320C00095000,2025-08-20 16:39:23+00:00,95.0,9.0,9.1,10.1,0.0,0.0,1.0,8,0.264655791015625,True,REGULAR,USD
14,SPYG260320C00096000,2025-08-18 13:30:12+00:00,96.0,9.5,8.4,9.5,0.0,0.0,1.0,5,0.2626416510009766,True,REGULAR,USD
15,SPYG260320C00097000,2025-08-22 14:46:55+00:00,97.0,8.3,7.8,8.4,0.0,0.0,1.0,7,0.24268335449218748,True,REGULAR,USD
16,SPYG260320C00098000,2025-08-29 14:58:56+00:00,98.0,7.3,6.8,7.6,-0.39999962,-5.1948004,1.0,2,0.23267368896484375,True,REGULAR,USD
17,SPYG260320C00099000,2025-08-26 16:04:53+00:00,99.0,6.99,6.4,7.1,0.0,0.0,3.0,7,0.2322464471435547,True,REGULAR,USD
18,SPYG260320C00100000,2025-08-28 14:43:40+00:00,100.0,6.7,5.6,6.5,0.0,0.0,8.0,41,0.22772989074707028,False,REGULAR,USD
19,SPYG260320C00101000,2025-08-28 16:20:38+00:00,101.0,6.2,5.2,5.8,0.0,0.0,1.0,10,0.21900195068359374,False,REGULAR,USD
20,SPYG260320C00102000,2025-08-25 19:44:29+00:00,102.0,5.13,4.3,5.3,0.0,0.0,2.0,28,0.21631643066406248,False,REGULAR,USD
21,SPYG260320C00103000,2025-08-14 13:37:58+00:00,103.0,5.08,3.8,4.8,0.0,0.0,1.0,11,0.2127153924560547,False,REGULAR,USD
22,SPYG260320C00104000,2025-08-13 14:47:55+00:00,104.0,4.7,2.55,4.3,0.0,0.0,2.0,5,0.2082598706054687,False,REGULAR,USD
23,SPYG260320C00105000,2025-08-28 16:22:10+00:00,105.0,3.8,2.75,3.7,0.0,0.0,3.0,25,0.1994098614501953,False,REGULAR,USD
24,SPYG260320C00106000,2025-08-20 14:25:03+00:00,106.0,2.48,2.25,3.3,0.0,0.0,6.0,12,0.19654123779296873,False,REGULAR,USD
25,SPYG260320C00107000,2025-07-29 14:39:24+00:00,107.0,3.04,0.0,0.0,0.0,0.0,2.0,5,0.0312596875,False,REGULAR,USD
26,SPYG260320C00108000,2025-08-29 17:53:12+00:00,108.0,2.22,2.05,2.5,-0.24000001,-9.756098,4.0,8,0.1876912286376953,False,REGULAR,USD
27,SPYG260320C00109000,2025-08-27 13:30:12+00:00,109.0,1.85,1.75,2.15,0.0,0.0,3.0,4,0.1834798449707031,False,REGULAR,USD
28,SPYG260320C00110000,2025-08-29 17:53:59+00:00,110.0,1.46,1.45,1.85,-0.3399999,-18.888885,3.0,30,0.18012294494628905,False,REGULAR,USD
29,SPYG260320C00115000,2025-08-29 17:53:59+00:00,115.0,0.56,0.55,0.85,-0.18,-24.324326,3.0,36,0.16974707214355472,False,REGULAR,USD
30,SPYG260320C00120000,2025-08-27 13:55:08+00:00,120.0,0.34,0.0,0.5,0.0,0.0,6.0,31,0.17652190673828128,False,REGULAR,USD
