,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY251017P00325000,2025-08-29 19:41:50+00:00,325.0,0.06,0.05,0.06,0.0,0.0,1239.0,13240,0.6425816992187501,False,REGULAR,USD
1,SPY251017P00330000,2025-08-29 14:14:49+00:00,330.0,0.06,0.06,0.07,0.009999998,19.999996,400.0,2162,0.63867548828125,False,REGULAR,USD
2,SPY251017P00335000,2025-08-26 18:18:40+00:00,335.0,0.07,0.06,0.07,0.0,0.0,253.0,979,0.6250037500000001,False,REGULAR,USD
3,SPY251017P00340000,2025-08-28 19:54:19+00:00,340.0,0.07,0.07,0.08,0.010000002,16.66667,1.0,3149,0.6191444335937502,False,REGULAR,USD
4,SPY251017P00345000,2025-08-28 15:37:29+00:00,345.0,0.07,0.07,0.08,0.0,0.0,10.0,1491,0.6064492480468751,False,REGULAR,USD
5,SPY251017P00350000,2025-08-29 18:08:15+00:00,350.0,0.07,0.08,0.09,-0.009999998,-12.499998,2.0,4478,0.6005899316406251,False,REGULAR,USD
6,SPY251017P00355000,2025-08-29 17:17:47+00:00,355.0,0.09,0.08,0.09,0.020000003,28.571432,30.0,607,0.58789474609375,False,REGULAR,USD
7,SPY251017P00360000,2025-08-29 19:53:26+00:00,360.0,0.1,0.09,0.1,0.030000001,42.857143,72.0,2855,0.5810588769531251,False,REGULAR,USD
8,SPY251017P00365000,2025-08-29 17:57:40+00:00,365.0,0.1,0.09,0.1,0.020000003,25.000006,31.0,3052,0.56836369140625,False,REGULAR,USD
9,SPY251017P00370000,2025-08-29 16:26:22+00:00,370.0,0.11,0.1,0.11,0.009999998,9.999998,32.0,891,0.561527822265625,False,REGULAR,USD
10,SPY251017P00375000,2025-08-29 14:10:24+00:00,375.0,0.12,0.11,0.12,0.019999996,19.999996,22.0,7666,0.5537154003906251,False,REGULAR,USD
11,SPY251017P00380000,2025-08-29 14:11:31+00:00,380.0,0.12,0.12,0.13,0.009999998,9.090907,36.0,649,0.5459029785156251,False,REGULAR,USD
12,SPY251017P00385000,2025-08-29 14:11:17+00:00,385.0,0.13,0.12,0.13,0.019999996,18.181814,20.0,4456,0.53320779296875,False,REGULAR,USD
13,SPY251017P00390000,2025-08-29 14:06:05+00:00,390.0,0.14,0.13,0.14,0.020000003,16.66667,15.0,1765,0.52539537109375,False,REGULAR,USD
14,SPY251017P00395000,2025-08-29 19:41:12+00:00,395.0,0.15,0.14,0.15,0.010000005,7.1428614,62.0,812,0.51758294921875,False,REGULAR,USD
15,SPY251017P00400000,2025-08-29 19:51:45+00:00,400.0,0.16,0.15,0.16,0.030000001,23.076925,110.0,15386,0.508793974609375,False,REGULAR,USD
16,SPY251017P00405000,2025-08-29 17:41:14+00:00,405.0,0.16,0.16,0.17,0.019999996,14.285712,16.0,103689,0.500005,False,REGULAR,USD
17,SPY251017P00410000,2025-08-29 18:44:53+00:00,410.0,0.18,0.17,0.18,0.02000001,12.500008,11.0,5203,0.49268085449218757,False,REGULAR,USD
18,SPY251017P00415000,2025-08-29 18:20:20+00:00,415.0,0.19,0.19,0.2,0.019999996,11.764703,5.0,3942,0.48682153808593753,False,REGULAR,USD
19,SPY251017P00420000,2025-08-29 19:52:53+00:00,420.0,0.21,0.2,0.21,0.029999986,16.666658,11.0,5214,0.477544287109375,False,REGULAR,USD
20,SPY251017P00425000,2025-08-28 16:31:48+00:00,425.0,0.19,0.21,0.22,-0.010000005,-5.000003,2.0,2043,0.467778759765625,False,REGULAR,USD
21,SPY251017P00430000,2025-08-29 19:53:09+00:00,430.0,0.23,0.23,0.24,0.030000001,15.000001,7.0,104330,0.46094289062500005,False,REGULAR,USD
22,SPY251017P00435000,2025-08-29 14:06:43+00:00,435.0,0.23,0.24,0.25,0.010000005,4.545457,40.0,442,0.45117736328125,False,REGULAR,USD
23,SPY251017P00440000,2025-08-29 17:37:04+00:00,440.0,0.27,0.26,0.27,0.050000012,22.727278,189.0,11824,0.44360907958984375,False,REGULAR,USD
24,SPY251017P00445000,2025-08-29 13:32:41+00:00,445.0,0.28,0.27,0.28,0.030000001,12.0,225.0,1112,0.4338435522460938,False,REGULAR,USD
25,SPY251017P00450000,2025-08-29 20:02:46+00:00,450.0,0.29,0.29,0.3,0.030000001,11.538463,36.0,9988,0.42578699218750005,False,REGULAR,USD
26,SPY251017P00455000,2025-08-29 19:55:55+00:00,455.0,0.32,0.31,0.32,0.03999999,14.285712,179.0,202045,0.41748629394531245,False,REGULAR,USD
