,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPMO251017C00078000,2025-05-16 17:30:53+00:00,78.0,28.1,27.9,32.4,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
1,SPMO251017C00081000,2025-08-01 13:57:11+00:00,81.0,30.8,34.3,37.6,0.0,0.0,1.0,1,0.6088906298828126,True,REGULAR,USD
2,SPMO251017C00085000,2025-08-29 14:30:38+00:00,85.0,31.4,31.0,32.5,1.0,3.2894738,1.0,45,0.649417568359375,True,REGULAR,USD
3,SPMO251017C00087000,2025-05-14 17:42:08+00:00,87.0,19.7,20.0,22.2,0.0,0.0,2.0,24,1.0000000000000003e-05,True,REGULAR,USD
4,SPMO251017C00090000,2025-08-25 17:29:04+00:00,90.0,26.8,25.4,28.7,0.0,0.0,2.0,5,0.7072783178710937,True,REGULAR,USD
5,SPMO251017C00092000,2025-08-05 15:19:40+00:00,92.0,22.83,23.4,26.8,0.0,0.0,2.0,1,0.6752962158203126,True,REGULAR,USD
6,SPMO251017C00093000,2025-05-14 14:44:50+00:00,93.0,12.5,13.6,18.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
7,SPMO251017C00094000,2025-08-01 13:57:24+00:00,94.0,19.55,22.1,23.8,0.0,0.0,3.0,1,0.5227098510742187,True,REGULAR,USD
8,SPMO251017C00095000,2025-05-16 17:17:55+00:00,95.0,13.5,12.5,16.9,0.0,0.0,1.0,6,1.0000000000000003e-05,True,REGULAR,USD
9,SPMO251017C00097000,2025-08-20 14:00:29+00:00,97.0,17.9,18.4,21.8,0.0,0.0,1.0,0,0.5698285205078125,True,REGULAR,USD
10,SPMO251017C00098000,2025-06-11 18:22:43+00:00,98.0,10.6,14.1,17.9,0.0,0.0,6.0,7,1.0000000000000003e-05,True,REGULAR,USD
11,SPMO251017C00099000,2025-05-16 17:58:03+00:00,99.0,10.15,9.3,13.6,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD
12,SPMO251017C00100000,2025-08-26 13:47:09+00:00,100.0,17.0,16.3,17.7,0.0,0.0,1.0,322,0.40027455200195317,True,REGULAR,USD
13,SPMO251017C00101000,2025-03-12 15:59:25+00:00,101.0,3.6,0.0,5.0,0.0,0.0,3.0,1,1.0000000000000003e-05,True,REGULAR,USD
14,SPMO251017C00102000,2025-06-03 16:38:52+00:00,102.0,9.5,11.0,14.8,0.0,0.0,1.0,4,0.24829853271484376,True,REGULAR,USD
15,SPMO251017C00103000,2025-08-11 14:11:27+00:00,103.0,15.4,12.7,16.1,0.0,0.0,,1,0.4694877270507813,True,REGULAR,USD
16,SPMO251017C00104000,2025-05-13 19:55:07+00:00,104.0,6.22,5.0,9.2,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
17,SPMO251017C00105000,2025-08-12 16:49:28+00:00,105.0,14.4,11.6,12.9,0.0,0.0,2.0,4,0.32739930419921875,True,REGULAR,USD
18,SPMO251017C00106000,2025-06-26 19:20:10+00:00,106.0,7.6,9.1,12.7,0.0,0.0,1.0,1,0.37415176635742187,True,REGULAR,USD
19,SPMO251017C00107000,2025-06-17 15:32:46+00:00,107.0,5.4,7.6,11.1,0.0,0.0,125.0,276,0.30591514404296877,True,REGULAR,USD
20,SPMO251017C00108000,2025-08-13 14:11:22+00:00,108.0,11.4,8.8,10.0,0.0,0.0,10.0,178,0.27808339111328123,True,REGULAR,USD
21,SPMO251017C00110000,2025-08-14 14:30:11+00:00,110.0,9.12,6.3,9.7,0.0,0.0,,4,0.3569400244140625,True,REGULAR,USD
22,SPMO251017C00112000,2025-08-20 14:15:18+00:00,112.0,4.6,5.4,6.5,0.0,0.0,1.0,45,0.23072058349609376,True,REGULAR,USD
23,SPMO251017C00113000,2025-08-07 14:06:36+00:00,113.0,6.7,3.7,7.1,0.0,0.0,1.0,1,0.3087227331542969,True,REGULAR,USD
24,SPMO251017C00114000,2025-07-25 13:46:55+00:00,114.0,4.3,3.1,6.6,0.0,0.0,1.0,1,0.31287308227539057,True,REGULAR,USD
25,SPMO251017C00115000,2025-08-26 18:18:59+00:00,115.0,3.6,3.2,3.9,-0.4000001,-10.000002,15.0,67,0.1834798449707031,True,REGULAR,USD
26,SPMO251017C00116000,2025-08-19 19:21:55+00:00,116.0,3.5,1.7,4.6,0.0,0.0,1.0,24,0.2563550927734375,True,REGULAR,USD
27,SPMO251017C00117000,2025-08-29 18:53:53+00:00,117.0,2.43,1.65,2.7,-0.6199999,-20.327866,5.0,17,0.1729819030761719,False,REGULAR,USD
28,SPMO251017C00118000,2025-08-28 18:31:33+00:00,118.0,2.2,1.4,2.4,0.0,0.0,3.0,7,0.18091639404296872,False,REGULAR,USD
29,SPMO251017C00120000,2025-08-28 13:39:09+00:00,120.0,0.3,0.55,1.35,-1.25,-80.645164,1.0,10,0.1596763720703125,False,REGULAR,USD
30,SPMO251017C00125000,2025-08-26 19:32:00+00:00,125.0,0.93,0.0,0.95,0.0,0.0,1.0,1,0.21411918701171873,False,REGULAR,USD
