,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AZO261218C02100000,2025-09-23 13:31:35+00:00,2100.0,2114.5,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
1,AZO261218C02120000,2025-09-23 13:31:35+00:00,2120.0,2096.0,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
2,AZO261218C02400000,2025-09-05 14:28:58+00:00,2400.0,1978.51,1840.0,1858.0,0.0,0.0,1.0,1,1.1538204540634156,True,REGULAR,USD
3,AZO261218C02500000,2025-09-22 14:29:42+00:00,2500.0,1827.9,0.0,0.0,0.0,0.0,6.0,6,1.0000000000000003e-05,True,REGULAR,USD
4,AZO261218C03000000,2025-12-10 18:56:56+00:00,3000.0,723.6,714.0,732.0,0.0,0.0,1.0,1,0.3770528146171569,True,REGULAR,USD
5,AZO261218C03100000,2025-08-20 14:00:24+00:00,3100.0,1304.0,1326.0,1344.0,0.0,0.0,,2,0.9173573175239563,True,REGULAR,USD
6,AZO261218C03200000,2025-12-11 17:35:28+00:00,3200.0,634.8,584.0,602.0,0.0,0.0,,2,0.35883209533691407,True,REGULAR,USD
7,AZO261218C03250000,2025-08-20 14:00:24+00:00,3250.0,1184.0,1202.0,1222.0,0.0,0.0,,1,0.8595680928707123,True,REGULAR,USD
8,AZO261218C03300000,2025-12-11 17:35:28+00:00,3300.0,571.2,524.0,542.0,0.0,0.0,,1,0.35049611149787896,True,REGULAR,USD
9,AZO261218C03350000,2025-12-10 14:57:18+00:00,3350.0,486.71,496.0,514.0,0.0,0.0,,2,0.3470238180351256,True,REGULAR,USD
10,AZO261218C03500000,2025-12-12 20:42:45+00:00,3500.0,429.0,418.0,434.0,-6.0,-1.3793104,1.0,9,0.33621688875198363,False,REGULAR,USD
11,AZO261218C03600000,2025-11-13 19:04:06+00:00,3600.0,710.66,371.0,386.0,0.0,0.0,1.0,1,0.33008673154830925,False,REGULAR,USD
12,AZO261218C03650000,2025-12-16 16:43:06+00:00,3650.0,354.8,347.3,363.8,-225.20001,-38.82759,1.0,2,0.3274717827224731,False,REGULAR,USD
13,AZO261218C03800000,2025-12-15 15:14:13+00:00,3800.0,326.9,286.0,302.0,0.0,0.0,1.0,5,0.3196879707908629,False,REGULAR,USD
14,AZO261218C03850000,2025-11-24 20:47:15+00:00,3850.0,542.5,272.8,281.9,0.0,0.0,1.0,1,0.316308182811737,False,REGULAR,USD
15,AZO261218C03900000,2025-12-16 16:43:06+00:00,3900.0,258.4,250.0,264.0,-32.600006,-11.202751,1.0,17,0.3139812407493591,False,REGULAR,USD
16,AZO261218C03950000,2025-12-10 15:58:28+00:00,3950.0,244.33,232.0,250.0,0.0,0.0,,1,0.31403083131790166,False,REGULAR,USD
17,AZO261218C04000000,2025-12-10 15:27:43+00:00,4000.0,227.6,218.0,236.0,0.0,0.0,1.0,2,0.313571164894104,False,REGULAR,USD
18,AZO261218C04050000,2025-08-19 19:21:07+00:00,4050.0,627.0,642.0,662.0,0.0,0.0,1.0,1,0.629578479948044,False,REGULAR,USD
19,AZO261218C04100000,2025-12-10 18:55:50+00:00,4100.0,196.25,188.0,206.0,0.0,0.0,60.0,31,0.30952095057487483,False,REGULAR,USD
20,AZO261218C04150000,2025-11-19 16:40:14+00:00,4150.0,385.1,176.0,194.0,0.0,0.0,6.0,6,0.3090736817932129,False,REGULAR,USD
21,AZO261218C04200000,2025-09-30 16:09:29+00:00,4200.0,649.0,332.0,357.0,0.0,0.0,3.0,3,0.44355948902130127,False,REGULAR,USD
22,AZO261218C04250000,2025-12-15 15:43:00+00:00,4250.0,184.31,154.0,166.0,0.0,0.0,1.0,16,0.3033288051605224,False,REGULAR,USD
23,AZO261218C04300000,2025-12-15 15:43:00+00:00,4300.0,172.34,142.0,156.0,0.0,0.0,1.0,11,0.30300646646499635,False,REGULAR,USD
24,AZO261218C04350000,2025-12-09 16:19:49+00:00,4350.0,178.54,132.0,148.0,0.0,0.0,1.0,5,0.30397729721069333,False,REGULAR,USD
25,AZO261218C04400000,2025-12-15 18:05:27+00:00,4400.0,137.0,122.0,140.0,0.0,0.0,5.0,11,0.3045514034080505,False,REGULAR,USD
26,AZO261218C04450000,2025-12-04 19:53:34+00:00,4450.0,271.92,114.0,130.0,0.0,0.0,,1,0.3028748607254028,False,REGULAR,USD
27,AZO261218C04500000,2025-12-11 17:18:36+00:00,4500.0,125.0,104.0,122.0,0.0,0.0,1.0,3,0.30258303930282593,False,REGULAR,USD
28,AZO261218C04550000,2025-09-15 17:50:12+00:00,4550.0,420.0,314.0,332.0,0.0,0.0,1.0,2,0.4847501781845093,False,REGULAR,USD
29,AZO261218C04600000,2025-09-25 18:14:52+00:00,4600.0,354.8,216.0,236.0,0.0,0.0,1.0,3,0.41662036632537836,False,REGULAR,USD
30,AZO261218C04650000,2025-09-11 14:32:10+00:00,4650.0,437.0,306.0,326.0,0.0,0.0,1.0,1,0.4956210030078888,False,REGULAR,USD
31,AZO261218C04700000,2025-10-21 16:23:14+00:00,4700.0,248.6,244.0,262.0,0.0,0.0,1.0,3,0.45248769868850713,False,REGULAR,USD
32,AZO261218C04750000,2025-10-16 14:27:03+00:00,4750.0,254.5,206.0,222.0,0.0,0.0,2.0,3,0.4266700857734681,False,REGULAR,USD
33,AZO261218C04800000,2025-11-10 16:06:04+00:00,4800.0,172.0,64.0,82.0,0.0,0.0,1.0,6,0.30015882343292233,False,REGULAR,USD
34,AZO261218C04850000,2025-10-07 19:25:27+00:00,4850.0,250.0,158.0,176.0,0.0,0.0,1.0,1,0.4002306834220887,False,REGULAR,USD
35,AZO261218C04900000,2025-10-02 18:09:23+00:00,4900.0,306.3,148.0,168.0,0.0,0.0,1.0,3,0.39941243904113777,False,REGULAR,USD
36,AZO261218C04950000,2025-10-13 14:37:00+00:00,4950.0,227.9,162.0,178.0,0.0,0.0,1.0,1,0.4148846964263916,False,REGULAR,USD
37,AZO261218C05000000,2025-12-09 19:43:21+00:00,5000.0,68.0,46.0,62.0,0.0,0.0,1.0,52,0.29813514677047714,False,REGULAR,USD
38,AZO261218C05100000,2025-10-01 15:01:39+00:00,5100.0,233.5,116.0,134.0,0.0,0.0,,2,0.39108694551467893,False,REGULAR,USD
39,AZO261218C05200000,2025-12-09 17:11:31+00:00,5200.0,55.0,34.0,48.0,0.0,0.0,1.0,8,0.2985089833641052,False,REGULAR,USD
40,AZO261218C05300000,2025-12-11 15:23:44+00:00,5300.0,35.6,26.0,42.0,0.0,0.0,1.0,45,0.2983430456924438,False,REGULAR,USD
41,AZO261218C05600000,2025-08-14 18:58:27+00:00,5600.0,86.4,106.0,124.0,0.0,0.0,,2,0.43395227003097536,False,REGULAR,USD
42,AZO261218C05700000,2025-12-05 16:21:15+00:00,5700.0,51.44,10.0,26.0,0.0,0.0,1.0,3,0.30136425571441655,False,REGULAR,USD
43,AZO261218C05800000,2025-12-09 17:35:52+00:00,5800.0,20.0,10.0,24.0,0.0,0.0,6.0,61,0.30435494846343997,False,REGULAR,USD
44,AZO261218C05900000,2025-11-21 14:57:04+00:00,5900.0,63.5,6.0,20.0,0.0,0.0,1.0,22,0.30141384628295903,False,REGULAR,USD
45,AZO261218C06000000,2025-12-10 19:12:29+00:00,6000.0,16.9,10.0,20.0,0.0,0.0,1.0,95,0.3086159226989746,False,REGULAR,USD
46,AZO261218C06100000,2025-10-13 13:35:40+00:00,6100.0,50.48,36.0,50.0,0.0,0.0,,1,0.3798089058303833,False,REGULAR,USD
47,AZO261218C06200000,2025-10-08 15:36:02+00:00,6200.0,41.2,26.0,40.0,0.0,0.0,1.0,1,0.369070640411377,False,REGULAR,USD
48,AZO261218C06300000,2025-12-10 15:47:30+00:00,6300.0,6.0,1.0,20.0,0.0,0.0,1.0,8,0.3292761164855957,False,REGULAR,USD
