,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AZO261218P01900000,2025-12-09 20:10:17+00:00,1900.0,16.65,10.0,28.5,0.0,0.0,,2.0,0.39144743080139155,False,REGULAR,USD
1,AZO261218P02000000,2025-12-09 14:35:05+00:00,2000.0,22.06,12.0,32.0,0.0,0.0,,5.0,0.3726411613464356,False,REGULAR,USD
2,AZO261218P02020000,2025-11-06 15:36:38+00:00,2020.0,23.0,14.0,34.0,0.0,0.0,1.0,3.0,0.37230547134399417,False,REGULAR,USD
3,AZO261218P02120000,2025-11-03 14:40:24+00:00,2120.0,25.0,20.0,38.0,0.0,0.0,,5.0,0.35392262905120836,False,REGULAR,USD
4,AZO261218P02140000,2025-11-11 16:59:27+00:00,2140.0,29.0,20.0,40.0,0.0,0.0,,3.0,0.3529537056350708,False,REGULAR,USD
5,AZO261218P02200000,2025-11-11 16:59:27+00:00,2200.0,31.5,26.0,44.0,0.0,0.0,,3.0,0.3449085895538331,False,REGULAR,USD
6,AZO261218P02420000,2025-12-12 19:09:08+00:00,2420.0,55.0,46.0,66.0,0.0,0.0,3.0,16.0,0.3230429634857176,False,REGULAR,USD
7,AZO261218P02440000,2025-11-25 20:10:37+00:00,2440.0,38.25,50.0,68.0,0.0,0.0,5.0,2.0,0.32051956647872926,False,REGULAR,USD
8,AZO261218P02460000,2025-11-14 18:46:53+00:00,2460.0,46.0,52.0,70.0,0.0,0.0,,6.0,0.31792750560760497,False,REGULAR,USD
9,AZO261218P02480000,2025-11-03 19:35:55+00:00,2480.0,73.26,54.0,74.0,0.0,0.0,,1.0,0.31819834640502925,False,REGULAR,USD
10,AZO261218P02500000,2025-11-04 20:31:06+00:00,2500.0,63.2,58.0,76.0,0.0,0.0,,3.0,0.31540983058929434,False,REGULAR,USD
11,AZO261218P02600000,2025-12-11 15:23:10+00:00,2600.0,85.9,72.0,90.0,0.0,0.0,,,0.3057511137008667,False,REGULAR,USD
12,AZO261218P02700000,2025-12-15 18:43:12+00:00,2700.0,97.02,90.0,106.0,0.0,0.0,1.0,4.0,0.29616296800613406,False,REGULAR,USD
13,AZO261218P02800000,2025-12-15 18:30:46+00:00,2800.0,117.18,112.0,128.0,0.0,0.0,1.0,40.0,0.2905744923973083,False,REGULAR,USD
14,AZO261218P02900000,2025-12-16 16:35:12+00:00,2900.0,144.55,134.0,150.0,65.55,82.97469,1.0,1.0,0.2820105826759338,False,REGULAR,USD
15,AZO261218P03000000,2025-12-16 16:35:12+00:00,3000.0,169.85,162.6,175.7,15.850006,10.292212,1.0,6.0,0.2742019754600524,False,REGULAR,USD
16,AZO261218P03050000,2025-12-16 15:43:28+00:00,3050.0,182.56,179.2,189.8,-7.8399963,-4.1176453,1.0,32.0,0.2703415404319763,False,REGULAR,USD
17,AZO261218P03100000,2025-11-17 15:41:15+00:00,3100.0,141.92,190.0,205.8,0.0,0.0,1.0,2.0,0.2673546623420715,False,REGULAR,USD
18,AZO261218P03150000,2025-12-10 15:50:26+00:00,3150.0,227.5,206.0,224.0,0.0,0.0,,2.0,0.2653834372425079,False,REGULAR,USD
19,AZO261218P03200000,2025-12-10 15:50:26+00:00,3200.0,244.5,224.0,242.0,0.0,0.0,2.0,29.0,0.2624413813972474,False,REGULAR,USD
20,AZO261218P03250000,2025-12-09 15:29:35+00:00,3250.0,221.98,245.0,259.9,0.0,0.0,1.0,6.0,0.25865342489242554,False,REGULAR,USD
21,AZO261218P03300000,2025-12-09 15:29:35+00:00,3300.0,270.9,265.0,277.7,32.92,13.833095,1.0,3.0,0.25405103866577156,False,REGULAR,USD
22,AZO261218P03350000,2025-12-05 20:08:42+00:00,3350.0,198.0,285.2,299.6,0.0,0.0,1.0,3.0,0.251773687171936,False,REGULAR,USD
23,AZO261218P03400000,2025-12-10 15:44:14+00:00,3400.0,326.3,306.0,322.0,0.0,0.0,,17.0,0.24905955720901488,False,REGULAR,USD
24,AZO261218P03450000,2025-12-04 17:28:08+00:00,3450.0,227.05,328.0,343.6,0.0,0.0,,1.0,0.24496070598602293,True,REGULAR,USD
25,AZO261218P03500000,2025-12-15 20:10:06+00:00,3500.0,355.0,352.0,367.8,21.0,6.287425,1.0,5.0,0.24195952292442324,True,REGULAR,USD
26,AZO261218P03550000,2025-11-13 18:52:44+00:00,3550.0,271.0,377.0,394.0,0.0,0.0,1.0,1.0,0.23959157327651975,True,REGULAR,USD
27,AZO261218P03600000,2025-12-03 19:02:32+00:00,3600.0,270.0,404.0,418.0,0.0,0.0,1.0,3.0,0.23479463943481443,True,REGULAR,USD
28,AZO261218P03700000,2025-09-24 15:36:18+00:00,3700.0,198.99,318.0,338.0,0.0,0.0,1.0,1.0,0.123324577999115,True,REGULAR,USD
29,AZO261218P03750000,2025-11-03 19:19:51+00:00,3750.0,485.22,488.0,506.0,0.0,0.0,,2.0,0.22700129085540766,True,REGULAR,USD
30,AZO261218P03800000,2025-12-01 18:33:08+00:00,3800.0,312.15,518.0,536.0,0.0,0.0,8.0,20.0,0.22315229980468748,True,REGULAR,USD
31,AZO261218P03850000,2025-11-03 19:21:17+00:00,3850.0,543.1,552.0,568.0,0.0,0.0,,1.0,0.21992128353118895,True,REGULAR,USD
32,AZO261218P03900000,2025-12-08 20:35:27+00:00,3900.0,429.5,584.0,602.0,0.0,0.0,,3.0,0.21736164726257326,True,REGULAR,USD
33,AZO261218P04000000,2025-08-27 18:30:08+00:00,4000.0,303.0,282.0,302.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
34,AZO261218P04050000,2025-09-24 16:19:41+00:00,4050.0,312.0,492.0,510.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
35,AZO261218P04100000,2025-10-06 14:40:59+00:00,4100.0,357.45,594.0,612.0,0.0,0.0,,3.0,1.0000000000000003e-05,True,REGULAR,USD
36,AZO261218P04150000,2025-12-10 20:49:19+00:00,4150.0,777.0,766.0,784.0,0.0,0.0,,2.0,0.20031012100219725,True,REGULAR,USD
37,AZO261218P04200000,2025-12-10 20:49:19+00:00,4200.0,815.28,806.0,824.0,0.0,0.0,,2.0,0.1971878225135803,True,REGULAR,USD
38,AZO261218P04250000,2025-12-09 16:57:45+00:00,4250.0,805.78,846.0,866.0,0.0,0.0,,1.0,0.19524806835174557,True,REGULAR,USD
39,AZO261218P04400000,2025-11-21 15:32:51+00:00,4400.0,678.0,972.0,992.0,0.0,0.0,4.0,2.0,0.18220956348419193,True,REGULAR,USD
40,AZO261218P04500000,2025-10-06 19:50:28+00:00,4500.0,547.0,868.0,886.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
