contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
MAGS250627C00040000,2025-06-11 14:49:47+00:00,40.0,14.35,12.5,13.4,0.0,0.0,5.0,5,1.09375453125,True,REGULAR,USD
MAGS250627C00041000,2025-05-13 18:55:46+00:00,41.0,11.23,11.8,12.3,0.0,0.0,40.0,11,1.171879140625,True,REGULAR,USD
MAGS250627C00043000,2025-06-03 16:02:17+00:00,43.0,10.3,9.6,10.4,0.0,0.0,2.0,0,0.92773509765625,True,REGULAR,USD
MAGS250627C00044000,2025-06-03 15:38:45+00:00,44.0,9.3,8.5,9.4,0.0,0.0,13.0,14,0.7695335546875001,True,REGULAR,USD
MAGS250627C00045000,2025-06-20 17:44:05+00:00,45.0,8.0,7.6,8.3,-1.4499998,-15.343913,14.0,23,0.6914093359375001,True,REGULAR,USD
MAGS250627C00046000,2025-06-20 19:36:18+00:00,46.0,6.91,6.7,7.4,-1.0,-12.642225,5.0,19,0.726565234375,True,REGULAR,USD
MAGS250627C00047000,2025-06-17 13:32:56+00:00,47.0,6.85,5.6,6.4,0.0,0.0,2.0,23,0.5937540625000001,True,REGULAR,USD
MAGS250627C00047500,2025-05-21 15:59:04+00:00,47.5,5.77,5.5,6.4,0.0,0.0,1.0,3,0.8535170898437501,True,REGULAR,USD
MAGS250627C00048000,2025-06-16 19:40:54+00:00,48.0,5.3,4.6,5.3,-0.7999997,-13.114749,8.0,10,0.71679970703125,True,REGULAR,USD
MAGS250627C00048500,2025-05-08 14:56:28+00:00,48.5,1.8,4.4,4.7,0.0,0.0,,2,0.507817421875,True,REGULAR,USD
MAGS250627C00049000,2025-06-10 19:21:43+00:00,49.0,5.1,3.6,4.4,0.0,0.0,1.0,0,0.6650424121093752,True,REGULAR,USD
MAGS250627C00049500,2025-06-05 19:27:21+00:00,49.5,2.72,3.2,4.0,0.0,0.0,2.0,4,0.657229990234375,True,REGULAR,USD
MAGS250627C00050000,2025-06-20 18:34:46+00:00,50.0,3.3,2.7,3.4,-0.29999995,-8.333332,1.0,17,0.5537154003906251,True,REGULAR,USD
MAGS250627C00050500,2025-06-05 19:55:45+00:00,50.5,2.11,2.35,2.85,0.0,0.0,4.0,3,0.47461462890625,True,REGULAR,USD
MAGS250627C00051000,2025-06-10 14:01:30+00:00,51.0,3.0,1.9,2.5,0.0,0.0,14.0,20,0.47949739257812496,True,REGULAR,USD
MAGS250627C00051500,2025-06-20 17:28:36+00:00,51.5,1.7,1.55,1.95,-0.75,-30.612246,3.0,89,0.39649041015625003,True,REGULAR,USD
MAGS250627C00052000,2025-06-20 18:01:02+00:00,52.0,1.35,1.2,1.5,-0.8000001,-37.209305,10.0,104,0.34961587890624996,True,REGULAR,USD
MAGS250627C00052500,2025-06-20 16:50:09+00:00,52.5,1.11,0.8,1.15,-0.40999997,-26.973682,14.0,1,0.32959654785156245,True,REGULAR,USD
MAGS250627C00053000,2025-06-20 19:57:34+00:00,53.0,0.67,0.6,0.8,-0.44,-39.63964,241.0,93,0.29688203124999996,False,REGULAR,USD
MAGS250627C00054000,2025-06-20 19:43:09+00:00,54.0,0.23,0.1,0.45,-0.40999997,-64.06249,56.0,140,0.30762411132812495,False,REGULAR,USD
MAGS250627C00055000,2025-06-20 19:05:44+00:00,55.0,0.11,0.05,0.25,-0.14,-56.0,15.0,178,0.3242255078124999,False,REGULAR,USD
MAGS250627C00056000,2025-06-20 15:41:47+00:00,56.0,0.05,0.0,0.15,-0.009999998,-16.666664,1.0,79,0.34961587890624996,False,REGULAR,USD
MAGS250627C00057000,2025-06-16 16:17:24+00:00,57.0,0.05,0.0,0.55,0.0,0.0,1.0,9,0.5048877636718749,False,REGULAR,USD
MAGS250627C00060000,2025-05-14 15:36:00+00:00,60.0,0.28,0.0,0.1,0.0,0.0,,2,0.56836369140625,False,REGULAR,USD
MAGS250627C00065000,2025-06-04 17:19:04+00:00,65.0,0.07,0.0,0.35,0.0,0.0,1.0,1,0.93164130859375,False,REGULAR,USD
