contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
NUGT250718P00035000,2025-06-05 14:25:37+00:00,35.0,0.05,0.0,2.15,0.0,0.0,,0,4.332035834960937,False,REGULAR,USD
NUGT250718P00045000,2025-07-07 19:55:15+00:00,45.0,0.07,0.0,2.15,0.0,0.0,,1,3.108400666503906,False,REGULAR,USD
NUGT250718P00049000,2025-06-23 14:07:00+00:00,49.0,0.05,0.0,1.15,0.0,0.0,1.0,5,2.28906677734375,False,REGULAR,USD
NUGT250718P00050000,2025-07-07 16:40:22+00:00,50.0,0.05,0.0,2.15,0.0,0.0,1.0,19,2.5898472753906248,False,REGULAR,USD
NUGT250718P00051000,2025-06-26 18:12:20+00:00,51.0,0.05,0.0,1.15,0.0,0.0,1.0,7,2.113285966796875,False,REGULAR,USD
NUGT250718P00052000,2025-07-07 16:40:57+00:00,52.0,0.05,0.0,0.95,0.0,0.0,6.0,11,1.9375003125,False,REGULAR,USD
NUGT250718P00053000,2025-07-07 14:47:37+00:00,53.0,0.67,0.0,1.0,0.0,0.0,10.0,7,1.8789068554687498,False,REGULAR,USD
NUGT250718P00054000,2025-06-06 17:22:11+00:00,54.0,0.52,0.0,1.75,0.0,0.0,1.0,1,2.0771532446289056,False,REGULAR,USD
NUGT250718P00055000,2025-06-26 16:35:59+00:00,55.0,0.58,0.0,2.15,0.0,0.0,4.0,16,2.1113328466796872,False,REGULAR,USD
NUGT250718P00056000,2025-05-19 14:10:21+00:00,56.0,3.98,0.0,0.75,0.0,0.0,1.0,0,1.5292992285156248,False,REGULAR,USD
NUGT250718P00057000,2025-06-24 13:30:08+00:00,57.0,0.4,0.0,1.15,0.0,0.0,1.0,5,1.615236298828125,False,REGULAR,USD
NUGT250718P00058000,2025-07-07 14:47:37+00:00,58.0,0.77,0.0,1.5,0.0,0.0,10.0,24,1.650392373046875,False,REGULAR,USD
NUGT250718P00059000,2025-07-08 15:06:28+00:00,59.0,0.25,0.0,0.35,0.0,0.0,12.0,23,1.109379453125,False,REGULAR,USD
NUGT250718P00060000,2025-07-10 17:56:07+00:00,60.0,0.1,0.0,1.95,0.0,0.0,7.0,56,1.6103535107421876,False,REGULAR,USD
