contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
XLV250613C00110000,2025-05-21 14:12:53+00:00,110.0,23.65,22.2,26.8,0.0,0.0,1.0,0,0.7402369726562499,True,REGULAR,USD
XLV250613C00115000,2025-05-21 14:18:01+00:00,115.0,18.64,17.0,21.85,0.0,0.0,5.0,13,0.51562984375,True,REGULAR,USD
XLV250613C00120000,2025-06-04 14:50:44+00:00,120.0,14.4,12.3,16.8,0.0,0.0,5.0,5,1.0727585424804689,True,REGULAR,USD
XLV250613C00125000,2025-05-30 16:28:42+00:00,125.0,7.65,7.2,11.65,0.0,0.0,3.0,3,0.8090839404296875,True,REGULAR,USD
XLV250613C00127000,2025-05-15 15:26:07+00:00,127.0,4.2,6.6,9.8,0.0,0.0,,11,0.7365748999023438,True,REGULAR,USD
XLV250613C00128000,2025-05-23 17:48:13+00:00,128.0,4.16,4.7,8.8,0.0,0.0,1.0,12,0.6865265722656251,True,REGULAR,USD
XLV250613C00129000,2025-06-06 14:04:12+00:00,129.0,5.76,3.25,7.3,2.8100002,95.25424,10.0,26,0.5576216113281252,True,REGULAR,USD
XLV250613C00130000,2025-06-06 16:49:38+00:00,130.0,4.38,3.55,5.2,0.5200002,13.471508,11.0,33,0.3286199951171874,True,REGULAR,USD
XLV250613C00131000,2025-06-06 17:51:05+00:00,131.0,3.6,2.97,4.8,0.119999886,3.4482725,10.0,39,0.3806214282226562,True,REGULAR,USD
XLV250613C00132000,2025-06-06 19:34:15+00:00,132.0,2.9,2.58,4.05,0.5,20.833332,13.0,45,0.366217275390625,True,REGULAR,USD
XLV250613C00133000,2025-06-06 19:20:57+00:00,133.0,2.11,1.72,2.52,0.49999988,31.055891,23.0,74,0.23609162353515623,True,REGULAR,USD
XLV250613C00133500,2025-06-06 19:26:55+00:00,133.5,1.86,1.31,2.09,0.25,15.52795,5.0,15,0.21778125976562498,True,REGULAR,USD
XLV250613C00134000,2025-06-06 19:34:17+00:00,134.0,1.45,0.71,1.82,0.19000006,15.0793705,7.0,284,0.21900195068359374,True,REGULAR,USD
XLV250613C00134500,2025-06-06 19:19:32+00:00,134.5,1.16,0.99,1.4,0.26,28.888887,38.0,37,0.19654123779296873,False,REGULAR,USD
XLV250613C00135000,2025-06-06 19:59:18+00:00,135.0,1.03,0.68,1.15,0.27999997,37.333332,1158.0,90,0.19336744140625,False,REGULAR,USD
XLV250613C00135500,2025-06-06 19:52:23+00:00,135.5,0.73,0.52,0.8,0.18,32.727276,41.0,30,0.17212741943359378,False,REGULAR,USD
XLV250613C00136000,2025-06-06 19:55:31+00:00,136.0,0.57,0.34,0.8,0.16999999,42.499996,27.0,32,0.19678537597656248,False,REGULAR,USD
XLV250613C00136500,2025-06-06 19:40:02+00:00,136.5,0.43,0.2,0.53,-0.060000002,-12.244898,120.0,6,0.17774259765625,False,REGULAR,USD
XLV250613C00137000,2025-06-06 17:49:36+00:00,137.0,0.27,0.09,0.37,-0.030000001,-10.0,6.0,25,0.16993017578125003,False,REGULAR,USD
XLV250613C00137500,2025-06-06 19:03:10+00:00,137.5,0.22,0.08,0.28,0.010000005,4.7619076,5.0,8,0.16993017578125003,False,REGULAR,USD
XLV250613C00138000,2025-06-06 19:57:23+00:00,138.0,0.18,0.03,0.2,0.010000005,5.882356,33.0,30,0.16797707031250003,False,REGULAR,USD
XLV250613C00138500,2025-06-02 13:43:09+00:00,138.5,0.17,0.0,0.48,0.0,0.0,1.0,41,0.24634542724609376,False,REGULAR,USD
XLV250613C00139000,2025-06-06 19:47:00+00:00,139.0,0.08,0.0,0.1,-0.020000003,-20.000004,16.0,19,0.16651224121093755,False,REGULAR,USD
XLV250613C00139500,2025-05-19 18:29:14+00:00,139.5,0.64,0.0,0.29,0.0,0.0,2.0,6,0.23828886718749998,False,REGULAR,USD
XLV250613C00140000,2025-06-05 15:14:35+00:00,140.0,0.07,0.0,0.47,0.0,0.0,1.0,15,0.2963937548828125,False,REGULAR,USD
XLV250613C00141000,2025-06-02 13:55:09+00:00,141.0,0.05,0.0,0.56,0.0,0.0,8.0,11,0.3491276025390625,False,REGULAR,USD
XLV250613C00141500,2025-05-08 14:49:14+00:00,141.5,0.83,0.0,0.6,0.0,0.0,1.0,2,0.3745179736328125,False,REGULAR,USD
XLV250613C00142000,2025-06-03 16:15:45+00:00,142.0,0.08,0.0,0.55,0.0,0.0,2.0,20,0.3794007373046875,False,REGULAR,USD
XLV250613C00144000,2025-06-05 18:53:57+00:00,144.0,0.07,0.0,4.8,0.0,0.0,1.0,0,0.7846701220703125,False,REGULAR,USD
XLV250613C00145000,2025-05-19 20:02:24+00:00,145.0,0.07,0.0,2.33,0.0,0.0,30.0,18,0.6064492480468751,False,REGULAR,USD
XLV250613C00146000,2025-05-19 17:36:08+00:00,146.0,0.17,0.0,4.8,0.0,0.0,,1,0.8608412353515625,False,REGULAR,USD
XLV250613C00147000,2025-05-19 17:36:08+00:00,147.0,0.25,0.0,4.8,0.0,0.0,,2,0.8974619628906249,False,REGULAR,USD
XLV250613C00149000,2025-05-08 20:12:19+00:00,149.0,2.41,0.0,4.8,0.0,0.0,,1,0.9682620361328125,False,REGULAR,USD
XLV250613C00150000,2025-05-09 13:56:50+00:00,150.0,0.06,0.0,4.8,0.0,0.0,4.0,1,1.0024463940429689,False,REGULAR,USD
