contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TLT250530P00065000,2025-05-21 13:43:35+00:00,65.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.500005,False,REGULAR,USD
TLT250530P00070000,2025-05-19 20:07:39+00:00,70.0,0.01,0.0,0.0,0.0,0.0,10.0,0.0,0.500005,False,REGULAR,USD
TLT250530P00074000,2025-05-21 15:06:41+00:00,74.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.2500075,False,REGULAR,USD
TLT250530P00075000,2025-05-23 18:12:44+00:00,75.0,0.01,0.0,0.0,0.0,0.0,13.0,0.0,0.2500075,False,REGULAR,USD
TLT250530P00076000,2025-05-22 15:00:46+00:00,76.0,0.02,0.0,0.0,0.0,0.0,,0.0,0.2500075,False,REGULAR,USD
TLT250530P00076500,2025-05-23 19:23:43+00:00,76.5,0.01,0.0,0.0,0.0,0.0,275.0,,0.2500075,False,REGULAR,USD
TLT250530P00077000,2025-05-23 19:54:03+00:00,77.0,0.01,0.0,0.0,0.0,0.0,935.0,0.0,0.2500075,False,REGULAR,USD
TLT250530P00078000,2025-05-23 19:42:48+00:00,78.0,0.02,0.0,0.0,0.0,0.0,3.0,0.0,0.2500075,False,REGULAR,USD
TLT250530P00078500,2025-05-23 18:59:43+00:00,78.5,0.02,0.0,0.0,0.0,0.0,17.0,,0.12500875,False,REGULAR,USD
TLT250530P00079000,2025-05-23 18:59:04+00:00,79.0,0.03,0.0,0.0,0.0,0.0,8.0,0.0,0.12500875,False,REGULAR,USD
TLT250530P00079500,2025-05-23 18:23:40+00:00,79.5,0.02,0.0,0.0,0.0,0.0,13.0,,0.12500875,False,REGULAR,USD
TLT250530P00080000,2025-05-23 17:34:59+00:00,80.0,0.03,0.0,0.0,0.0,0.0,194.0,0.0,0.12500875,False,REGULAR,USD
TLT250530P00080500,2025-05-23 20:00:15+00:00,80.5,0.05,0.0,0.0,0.0,0.0,73.0,,0.12500875,False,REGULAR,USD
TLT250530P00081000,2025-05-23 19:45:37+00:00,81.0,0.05,0.0,0.0,0.0,0.0,205.0,0.0,0.12500875,False,REGULAR,USD
TLT250530P00081500,2025-05-23 19:51:21+00:00,81.5,0.08,0.0,0.0,0.0,0.0,88.0,,0.12500875,False,REGULAR,USD
TLT250530P00082000,2025-05-23 20:10:32+00:00,82.0,0.13,0.0,0.0,0.0,0.0,569.0,0.0,0.062509375,False,REGULAR,USD
TLT250530P00082500,2025-05-23 19:59:32+00:00,82.5,0.15,0.0,0.0,0.0,0.0,223.0,,0.062509375,False,REGULAR,USD
TLT250530P00083000,2025-05-23 20:04:28+00:00,83.0,0.28,0.0,0.0,0.0,0.0,1593.0,0.0,0.062509375,False,REGULAR,USD
TLT250530P00083500,2025-05-23 19:59:56+00:00,83.5,0.32,0.0,0.0,0.0,0.0,3617.0,0.0,0.0312596875,False,REGULAR,USD
TLT250530P00084000,2025-05-23 20:04:16+00:00,84.0,0.53,0.0,0.0,0.0,0.0,3049.0,0.0,0.015634843750000002,False,REGULAR,USD
TLT250530P00084500,2025-05-23 20:07:41+00:00,84.5,0.78,0.0,0.0,0.0,0.0,1200.0,0.0,0.00196310546875,False,REGULAR,USD
TLT250530P00085000,2025-05-23 19:56:01+00:00,85.0,0.91,0.0,0.0,0.0,0.0,1390.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
TLT250530P00085500,2025-05-23 19:54:30+00:00,85.5,1.25,0.0,0.0,0.0,0.0,367.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
TLT250530P00086000,2025-05-23 19:58:41+00:00,86.0,1.61,0.0,0.0,0.0,0.0,352.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
TLT250530P00086500,2025-05-23 19:32:25+00:00,86.5,2.07,0.0,0.0,0.0,0.0,48.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
TLT250530P00087000,2025-05-23 17:44:48+00:00,87.0,2.39,0.0,0.0,0.0,0.0,35.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
TLT250530P00087500,2025-05-23 14:58:23+00:00,87.5,3.05,0.0,0.0,0.0,0.0,15.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
TLT250530P00088000,2025-05-23 18:53:12+00:00,88.0,3.53,0.0,0.0,0.0,0.0,70.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
TLT250530P00088500,2025-05-20 18:41:40+00:00,88.5,3.05,0.0,0.0,0.0,0.0,14.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
TLT250530P00089000,2025-05-23 13:51:39+00:00,89.0,4.4,0.0,0.0,0.0,0.0,10.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
TLT250530P00089500,2025-05-20 14:24:55+00:00,89.5,4.08,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD
