,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY250930C00350000,2025-08-27 16:05:50+00:00,350.0,297.46,294.36,297.16,0.0,0.0,1.0,22,0.9516606396484374,True,REGULAR,USD
1,SPY250930C00360000,2025-04-08 16:18:35+00:00,360.0,164.24,208.33,211.64,0.0,0.0,,4,1.0000000000000003e-05,True,REGULAR,USD
2,SPY250930C00365000,2025-08-12 19:52:53+00:00,365.0,279.29,279.39,282.2,0.0,0.0,34.0,0,0.8986826538085937,True,REGULAR,USD
3,SPY250930C00380000,2025-07-23 16:27:58+00:00,380.0,254.67,265.52,268.05,0.0,0.0,2.0,2,0.9626468579101561,True,REGULAR,USD
4,SPY250930C00385000,2025-06-23 15:55:46+00:00,385.0,216.24,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
5,SPY250930C00390000,2025-08-01 15:28:59+00:00,390.0,234.12,254.46,257.26,0.0,0.0,60.0,11,0.81445498046875,True,REGULAR,USD
6,SPY250930C00395000,2025-04-08 16:57:45+00:00,395.0,128.3,174.46,177.78,0.0,0.0,,74,1.0000000000000003e-05,True,REGULAR,USD
7,SPY250930C00400000,2025-08-29 19:20:03+00:00,400.0,245.76,244.49,247.29,33.33,15.689876,20.0,11,0.782228740234375,True,REGULAR,USD
8,SPY250930C00405000,2025-06-06 13:39:50+00:00,405.0,198.67,223.45,226.55,0.0,0.0,1.0,34,1.0000000000000003e-05,True,REGULAR,USD
9,SPY250930C00410000,2025-08-12 14:58:24+00:00,410.0,232.0,234.52,237.32,0.0,0.0,3.0,125,0.7502466381835937,True,REGULAR,USD
10,SPY250930C00415000,2025-08-07 14:33:04+00:00,415.0,221.29,229.53,232.33,0.0,0.0,2.0,142,0.7338893798828124,True,REGULAR,USD
11,SPY250930C00420000,2025-05-15 13:31:58+00:00,420.0,172.74,180.61,183.91,0.0,0.0,1.0,8,1.0000000000000003e-05,True,REGULAR,USD
12,SPY250930C00425000,2025-07-02 16:36:47+00:00,425.0,199.03,198.79,201.6,0.0,0.0,3.0,36,1.0000000000000003e-05,True,REGULAR,USD
13,SPY250930C00430000,2025-08-25 19:00:01+00:00,430.0,215.0,214.57,217.38,0.0,0.0,1.0,22,0.6870148486328126,True,REGULAR,USD
14,SPY250930C00435000,2025-07-29 19:26:16+00:00,435.0,203.29,0.0,0.0,0.0,0.0,2.0,14,1.0000000000000003e-05,True,REGULAR,USD
15,SPY250930C00440000,2025-07-28 18:19:55+00:00,440.0,199.21,0.0,0.0,0.0,0.0,20.0,27,1.0000000000000003e-05,True,REGULAR,USD
16,SPY250930C00445000,2025-08-12 13:57:14+00:00,445.0,195.09,199.62,202.42,0.0,0.0,6.0,6,0.6408727319335938,True,REGULAR,USD
17,SPY250930C00450000,2025-08-26 17:11:16+00:00,450.0,194.42,194.64,197.44,0.0,0.0,126.0,317,0.6262244409179689,True,REGULAR,USD
18,SPY250930C00455000,2025-08-28 15:42:48+00:00,455.0,193.08,189.65,192.46,0.0,0.0,7.0,30,0.6110878735351564,True,REGULAR,USD
19,SPY250930C00460000,2025-08-28 15:42:48+00:00,460.0,188.08,184.67,187.48,0.0,0.0,7.0,65,0.5964395825195312,True,REGULAR,USD
20,SPY250930C00465000,2025-08-27 14:47:35+00:00,465.0,182.32,179.69,182.49,0.0,0.0,42.0,115,0.5814250842285156,True,REGULAR,USD
21,SPY250930C00470000,2025-08-27 14:49:13+00:00,470.0,175.23,174.71,177.51,-2.7700043,-1.5561821,1.0,71,0.5668988623046876,True,REGULAR,USD
22,SPY250930C00475000,2025-08-29 15:41:47+00:00,475.0,170.28,169.73,172.53,-1.949997,-1.1322052,2.0,27,0.5523726403808593,True,REGULAR,USD
23,SPY250930C00480000,2025-08-29 15:43:42+00:00,480.0,165.29,164.75,167.55,-2.7200012,-1.6189522,1.0,246,0.5378464184570313,True,REGULAR,USD
24,SPY250930C00485000,2025-06-16 15:15:41+00:00,485.0,124.85,146.04,149.53,0.0,0.0,1.0,63,1.0000000000000003e-05,True,REGULAR,USD
25,SPY250930C00490000,2025-08-22 14:21:08+00:00,490.0,155.9,154.79,157.59,0.0,0.0,25.0,287,0.5090381127929688,True,REGULAR,USD
26,SPY250930C00495000,2025-06-25 14:01:36+00:00,495.0,120.88,144.62,147.28,0.0,0.0,3.0,55,1.0000000000000003e-05,True,REGULAR,USD
27,SPY250930C00500000,2025-08-29 19:14:53+00:00,500.0,145.66,144.83,147.64,-4.550003,-3.0290945,1.0,924,0.5625043750000001,True,REGULAR,USD
28,SPY250930C00505000,2025-08-04 14:22:12+00:00,505.0,128.02,139.86,142.66,0.0,0.0,1.0,1470,0.5456588403320313,True,REGULAR,USD
29,SPY250930C00510000,2025-08-21 17:25:08+00:00,510.0,135.87,134.88,137.69,9.499992,7.517601,1.0,218,0.5293015820312501,True,REGULAR,USD
30,SPY250930C00515000,2025-08-29 14:36:50+00:00,515.0,130.85,129.91,132.71,-4.7299957,-3.488712,1.0,369,0.512578116455078,True,REGULAR,USD
31,SPY250930C00516000,2025-08-26 19:11:25+00:00,516.0,129.92,128.92,131.72,0.2599945,0.2005202,1.0,92,0.5095263891601562,True,REGULAR,USD
32,SPY250930C00517000,2025-08-15 14:33:44+00:00,517.0,129.6,127.92,130.73,0.0,0.0,2.0,46,0.5064136273193358,True,REGULAR,USD
33,SPY250930C00518000,2025-08-28 17:26:18+00:00,518.0,131.47,126.93,129.73,0.0,0.0,1.0,49,0.5029346582031251,True,REGULAR,USD
34,SPY250930C00519000,2025-08-15 14:33:54+00:00,519.0,127.55,125.93,128.74,0.0,0.0,2.0,116,0.4998218963623047,True,REGULAR,USD
35,SPY250930C00520000,2025-08-29 17:25:01+00:00,520.0,123.5,124.94,127.74,-5.5099945,-4.2709827,31.0,1371,0.4962818927001954,True,REGULAR,USD
