,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MAGS251010P00051000,2025-09-05 16:28:27+00:00,51.0,0.15,0.0,0.75,0.0,0.0,1.0,1,1.32422212890625,False,REGULAR,USD
1,MAGS251010P00054000,2025-09-25 18:38:13+00:00,54.0,0.05,0.0,0.15,0.0,0.0,,1,0.7539087109375,False,REGULAR,USD
2,MAGS251010P00055000,2025-09-10 14:02:33+00:00,55.0,0.25,0.0,0.75,0.0,0.0,,1,0.983398603515625,False,REGULAR,USD
3,MAGS251010P00055500,2025-09-15 13:32:30+00:00,55.5,0.15,0.0,0.75,0.0,0.0,,12,0.9414068359375,False,REGULAR,USD
4,MAGS251010P00056000,2025-09-04 14:31:25+00:00,56.0,0.6,0.0,0.75,0.0,0.0,,2,0.8984385156249999,False,REGULAR,USD
5,MAGS251010P00056500,2025-09-05 15:44:17+00:00,56.5,0.6,0.0,0.75,0.0,0.0,1.0,2,0.85742330078125,False,REGULAR,USD
6,MAGS251010P00057000,2025-09-05 16:36:10+00:00,57.0,0.65,0.0,0.75,0.0,0.0,1.0,1,0.81445498046875,False,REGULAR,USD
7,MAGS251010P00057500,2025-09-08 19:19:21+00:00,57.5,0.54,0.0,0.75,0.0,0.0,,2,0.772463212890625,False,REGULAR,USD
8,MAGS251010P00058000,2025-09-25 17:50:02+00:00,58.0,0.13,0.0,0.75,0.0,0.0,1.0,9,0.7304714453125,False,REGULAR,USD
9,MAGS251010P00058500,2025-09-10 16:12:38+00:00,58.5,0.52,0.0,0.75,0.0,0.0,,1,0.6875031250000001,False,REGULAR,USD
10,MAGS251010P00059000,2025-09-26 15:32:20+00:00,59.0,0.15,0.0,0.75,0.0,0.0,1.0,18,0.6455113574218749,False,REGULAR,USD
11,MAGS251010P00060000,2025-10-02 14:34:04+00:00,60.0,0.16,0.0,0.4,-0.20000002,-55.555557,3.0,8,0.5712933496093751,False,REGULAR,USD
12,MAGS251010P00060500,2025-10-02 14:34:04+00:00,60.5,0.05,0.05,1.15,-0.36999997,-88.09524,1.0,13,0.6181678808593751,False,REGULAR,USD
13,MAGS251010P00061000,2025-09-29 14:43:40+00:00,61.0,0.09,0.05,2.0,0.0,0.0,1.0,26,0.7338893798828124,False,REGULAR,USD
14,MAGS251010P00061500,2025-10-01 18:39:40+00:00,61.5,0.06,0.0,2.25,-0.040000003,-40.000004,1.0,13,0.7143583251953125,False,REGULAR,USD
15,MAGS251010P00062000,2025-10-03 13:56:03+00:00,62.0,0.1,0.0,0.2,-0.089999996,-47.36842,5.0,15,0.29883513671874995,False,REGULAR,USD
16,MAGS251010P00062500,2025-10-01 17:17:01+00:00,62.5,0.14,0.0,0.15,0.0,0.0,1.0,10,0.231452998046875,False,REGULAR,USD
17,MAGS251010P00063000,2025-10-03 18:31:38+00:00,63.0,0.19,0.1,0.25,-0.019999996,-9.523808,18.0,47,0.233406103515625,False,REGULAR,USD
18,MAGS251010P00063500,2025-10-03 18:20:33+00:00,63.5,0.26,0.15,0.35,-0.030000001,-10.344829,162.0,9,0.22071091796874998,False,REGULAR,USD
19,MAGS251010P00064000,2025-10-03 18:20:38+00:00,64.0,0.42,0.0,0.45,-0.22999999,-35.384617,192.0,57,0.195320546875,False,REGULAR,USD
20,MAGS251010P00064500,2025-10-03 19:25:38+00:00,64.5,0.6,0.45,0.65,0.18000004,42.85715,72.0,62,0.186531572265625,True,REGULAR,USD
21,MAGS251010P00065000,2025-10-03 19:04:18+00:00,65.0,0.82,0.7,1.0,0.20999998,34.426224,21.0,35,0.20459779785156246,True,REGULAR,USD
22,MAGS251010P00065500,2025-10-03 18:08:07+00:00,65.5,1.44,0.0,1.2,0.53000003,58.24176,22.0,53,0.147469462890625,True,REGULAR,USD
23,MAGS251010P00066000,2025-10-03 19:49:15+00:00,66.0,1.51,1.45,1.7,0.28999996,23.770489,3.0,9,0.187508125,True,REGULAR,USD
24,MAGS251010P00066500,2025-09-23 15:01:12+00:00,66.5,1.57,1.85,2.15,-0.32999992,-17.368418,1.0,7,0.195320546875,True,REGULAR,USD
25,MAGS251010P00067500,2025-09-12 16:35:05+00:00,67.5,4.66,2.85,3.2,0.0,0.0,,3,0.29395237304687494,True,REGULAR,USD
