,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,PLTR261016P00025000,2026-04-07 16:19:59+00:00,25.0,0.13,0.07,0.19,0.0,0.0,2.0,236,0.9785158398437501,False,REGULAR,USD
1,PLTR261016P00030000,2026-04-02 19:17:48+00:00,30.0,0.18,0.11,0.26,0.0,0.0,20.0,25,0.91211025390625,False,REGULAR,USD
2,PLTR261016P00035000,2026-03-19 15:08:32+00:00,35.0,0.33,0.19,0.39,0.0,0.0,,2,0.8740246972656249,False,REGULAR,USD
3,PLTR261016P00040000,2026-04-10 18:24:14+00:00,40.0,0.43,0.34,0.52,-0.00999999,-2.272725,12.0,1,0.8393570751953124,False,REGULAR,USD
4,PLTR261016P00045000,2026-04-10 13:36:26+00:00,45.0,0.68,0.5,0.66,0.26000002,61.90477,2.0,44,0.8002949658203125,False,REGULAR,USD
5,PLTR261016P00050000,2026-04-10 19:01:42+00:00,50.0,0.83,0.75,0.85,0.00999999,1.219511,35.0,34,0.77148666015625,False,REGULAR,USD
6,PLTR261016P00055000,2026-04-10 16:45:25+00:00,55.0,1.1,1.01,1.24,0.04000008,3.7735927,5.0,17,0.7521997436523438,False,REGULAR,USD
7,PLTR261016P00060000,2026-04-10 19:53:06+00:00,60.0,1.4,1.3,1.54,0.0,0.0,2.0,14,0.7209500561523439,False,REGULAR,USD
8,PLTR261016P00065000,2026-04-10 15:02:22+00:00,65.0,1.87,1.76,1.91,0.03999996,2.1857903,22.0,114,0.6982452050781252,False,REGULAR,USD
9,PLTR261016P00070000,2026-04-10 18:08:37+00:00,70.0,2.44,2.27,2.42,0.13000011,5.627711,12.0,255,0.6777375976562501,False,REGULAR,USD
10,PLTR261016P00075000,2026-04-10 19:06:41+00:00,75.0,3.0,2.89,3.1,0.109999895,3.8062243,28.0,103,0.6615024084472658,False,REGULAR,USD
11,PLTR261016P00080000,2026-04-10 18:16:27+00:00,80.0,3.82,3.65,3.75,0.22000003,6.111112,14.0,52,0.6422154919433594,False,REGULAR,USD
12,PLTR261016P00085000,2026-04-10 15:31:39+00:00,85.0,4.53,4.5,4.7,0.0800004,1.7977619,20.0,524,0.6279334082031252,False,REGULAR,USD
13,PLTR261016P00090000,2026-04-10 19:53:06+00:00,90.0,5.6,5.55,5.75,0.19999981,3.7037,91.0,4747,0.6146278771972657,False,REGULAR,USD
14,PLTR261016P00095000,2026-04-10 19:55:27+00:00,95.0,6.85,6.8,7.0,0.4499998,7.031247,73.0,446,0.6037026934814456,False,REGULAR,USD
15,PLTR261016P00100000,2026-04-10 19:47:50+00:00,100.0,8.18,8.1,8.35,0.07999992,0.9876533,1446.0,1066,0.5896037133789063,False,REGULAR,USD
16,PLTR261016P00105000,2026-04-10 18:38:01+00:00,105.0,10.3,9.65,9.9,0.75,7.853403,552.0,1799,0.57812921875,False,REGULAR,USD
17,PLTR261016P00110000,2026-04-10 19:36:57+00:00,110.0,11.48,11.45,11.7,0.5899992,5.417807,288.0,2409,0.5691571405029296,False,REGULAR,USD
18,PLTR261016P00115000,2026-04-10 19:25:23+00:00,115.0,13.56,13.4,13.7,0.6600008,5.1162853,168.0,798,0.5600019586181642,False,REGULAR,USD
19,PLTR261016P00120000,2026-04-10 19:59:56+00:00,120.0,15.55,15.55,15.8,0.75,5.0675673,2977.0,2830,0.5498091894531252,False,REGULAR,USD
20,PLTR261016P00125000,2026-04-10 19:52:27+00:00,125.0,18.05,17.95,18.25,0.29999924,1.6901364,114.0,1154,0.5429122857666018,False,REGULAR,USD
21,PLTR261016P00130000,2026-04-10 19:52:27+00:00,130.0,20.62,20.55,20.85,0.7200012,3.6180966,70.0,954,0.5356491748046875,True,REGULAR,USD
22,PLTR261016P00135000,2026-04-10 19:43:03+00:00,135.0,23.62,23.3,23.65,1.0700016,4.7450185,16.0,2406,0.5280808911132813,True,REGULAR,USD
23,PLTR261016P00140000,2026-04-10 19:43:03+00:00,140.0,26.46,26.3,26.65,0.5999985,2.3201797,17.0,973,0.5217332983398437,True,REGULAR,USD
24,PLTR261016P00145000,2026-04-10 14:21:24+00:00,145.0,32.01,29.35,30.15,3.5099983,12.3157835,2.0,158,0.5180712255859375,True,REGULAR,USD
25,PLTR261016P00150000,2026-04-10 19:55:52+00:00,150.0,33.17,32.75,33.15,0.8999977,2.788961,61.0,844,0.5077258700561523,True,REGULAR,USD
26,PLTR261016P00155000,2026-04-10 16:25:14+00:00,155.0,36.04,36.15,37.25,0.19000244,0.5299929,1.0,65,0.5083667327880859,True,REGULAR,USD
27,PLTR261016P00160000,2026-04-10 19:55:52+00:00,160.0,40.25,39.95,40.75,2.9500008,7.9088492,2.0,149,0.5020191400146485,True,REGULAR,USD
28,PLTR261016P00165000,2026-04-10 13:42:11+00:00,165.0,45.95,43.55,44.6,10.850002,30.91169,43.0,42,0.509892596435547,True,REGULAR,USD
29,PLTR261016P00170000,2026-04-10 15:41:18+00:00,170.0,48.06,47.6,48.25,13.510002,39.102757,1.0,1351,0.4952443054199219,True,REGULAR,USD
30,PLTR261016P00175000,2026-04-09 14:37:56+00:00,175.0,50.51,51.15,53.0,0.0,0.0,2.0,40,0.5133105310058592,True,REGULAR,USD
31,PLTR261016P00180000,2026-04-10 14:28:30+00:00,180.0,59.14,55.55,57.1,13.040001,28.286339,1.0,15,0.5065967309570312,True,REGULAR,USD
32,PLTR261016P00185000,2026-04-06 18:56:14+00:00,185.0,45.0,59.65,61.7,0.0,0.0,2.0,17,0.5150194982910157,True,REGULAR,USD
33,PLTR261016P00190000,2026-04-09 16:26:07+00:00,190.0,61.7,64.2,66.1,0.0,0.0,5.0,4,0.513554669189453,True,REGULAR,USD
34,PLTR261016P00195000,2026-04-09 18:40:45+00:00,195.0,68.21,68.6,70.65,0.0,0.0,2.0,7,0.5155077746582031,True,REGULAR,USD
35,PLTR261016P00200000,2026-03-06 15:39:23+00:00,200.0,55.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
36,PLTR261016P00210000,2026-04-10 13:45:07+00:00,210.0,85.7,82.6,83.85,16.449997,23.754509,40.0,0,0.4803518762207031,True,REGULAR,USD
37,PLTR261016P00220000,2026-04-06 18:51:08+00:00,220.0,74.28,92.05,93.8,0.0,0.0,2.0,47,0.508793974609375,True,REGULAR,USD
38,PLTR261016P00230000,2026-04-06 19:03:44+00:00,230.0,83.11,101.4,103.5,0.0,0.0,2.0,3,0.5179491564941407,True,REGULAR,USD
