,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MAGS251017C00045000,2025-09-05 18:11:12+00:00,45.0,16.45,17.9,18.3,0.0,0.0,10.0,10,0.631839619140625,True,REGULAR,USD
1,MAGS251017C00050000,2025-08-20 16:04:56+00:00,50.0,9.18,12.8,13.6,0.0,0.0,,0,0.5107470800781251,True,REGULAR,USD
2,MAGS251017C00054000,2025-08-20 14:06:18+00:00,54.0,5.63,9.0,9.7,0.0,0.0,2.0,3,0.507817421875,True,REGULAR,USD
3,MAGS251017C00056000,2025-09-05 13:55:08+00:00,56.0,6.35,7.1,7.9,0.0,0.0,1.0,3,0.4643608251953125,True,REGULAR,USD
4,MAGS251017C00057000,2025-09-11 18:40:03+00:00,57.0,6.35,6.3,6.6,0.5999999,10.434781,1.0,3,0.36206692626953124,True,REGULAR,USD
5,MAGS251017C00058000,2025-09-12 19:26:35+00:00,58.0,5.55,5.5,5.7,1.6200001,41.22138,38.0,26,0.33960621337890623,True,REGULAR,USD
6,MAGS251017C00059000,2025-09-09 19:03:30+00:00,59.0,3.7,4.6,4.8,0.0,0.0,19.0,28,0.313483427734375,True,REGULAR,USD
7,MAGS251017C00060000,2025-09-11 13:52:30+00:00,60.0,2.78,3.7,4.0,0.0,0.0,1.0,167,0.29883513671874995,True,REGULAR,USD
8,MAGS251017C00061000,2025-09-12 16:14:42+00:00,61.0,3.0,2.95,3.2,0.56999993,23.456787,46.0,92,0.2778392529296875,True,REGULAR,USD
9,MAGS251017C00062000,2025-09-12 18:53:28+00:00,62.0,2.25,2.2,2.4,0.70000005,45.161293,13.0,89,0.24976336181640624,True,REGULAR,USD
10,MAGS251017C00063000,2025-09-12 18:53:28+00:00,63.0,1.6,1.6,1.7,0.56000006,53.84616,68.0,21,0.22632609619140626,False,REGULAR,USD
11,MAGS251017C00064000,2025-09-10 18:19:51+00:00,64.0,1.07,0.0,1.2,0.42000008,64.6154,11.0,87,0.21753712158203126,False,REGULAR,USD
12,MAGS251017C00065000,2025-09-12 19:36:53+00:00,65.0,0.7,0.6,0.8,0.29999998,74.99999,3.0,14,0.20948056152343747,False,REGULAR,USD
13,MAGS251017C00066000,2025-08-28 13:41:01+00:00,66.0,0.25,0.0,0.6,0.0,0.0,1.0,7,0.21875781249999998,False,REGULAR,USD
