,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,BRKB251003P00420000,2025-08-28 19:26:41+00:00,420.0,0.14,0.1,0.56,0.0,0.0,2,6,0.31445998046874996,False,REGULAR,USD
1,BRKB251003P00440000,2025-08-27 14:52:55+00:00,440.0,0.43,0.26,0.35,0.0,0.0,22,31,0.225593681640625,False,REGULAR,USD
2,BRKB251003P00450000,2025-08-27 18:07:40+00:00,450.0,0.4,0.42,0.51,-0.28,-41.17647,1,10,0.20703917968749996,False,REGULAR,USD
3,BRKB251003P00455000,2025-08-29 19:08:56+00:00,455.0,0.56,0.53,0.62,-0.089999974,-13.84615,1,8,0.19751779052734375,False,REGULAR,USD
4,BRKB251003P00460000,2025-08-29 14:05:17+00:00,460.0,0.74,0.68,0.78,-0.120000005,-13.953489,5,46,0.18921709228515626,False,REGULAR,USD
5,BRKB251003P00465000,2025-08-29 19:44:22+00:00,465.0,0.95,0.87,0.98,-0.120000064,-11.214959,13,47,0.1804891522216797,False,REGULAR,USD
6,BRKB251003P00470000,2025-08-29 19:21:23+00:00,470.0,1.15,1.13,1.25,-0.34000003,-22.818794,4,153,0.17212741943359378,False,REGULAR,USD
7,BRKB251003P00475000,2025-08-29 17:53:54+00:00,475.0,1.44,1.48,1.62,-0.38,-20.87912,9,38,0.1641929284667969,False,REGULAR,USD
8,BRKB251003P00480000,2025-08-29 19:51:01+00:00,480.0,2.22,1.97,2.13,-0.76,-25.503355,37,53,0.15680774841308598,False,REGULAR,USD
9,BRKB251003P00485000,2025-08-29 18:57:16+00:00,485.0,2.6,2.66,2.84,-0.70000005,-21.212124,17,25,0.15009394836425782,False,REGULAR,USD
10,BRKB251003P00490000,2025-08-29 19:29:00+00:00,490.0,3.75,3.6,3.85,-1.0,-21.052631,39,5,0.14466187377929687,False,REGULAR,USD
