contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
GDX250613P00037000,2025-05-29 19:49:33+00:00,37.0,0.04,0.0,0.5,0.0,0.0,,3,1.5585959570312498,False,REGULAR,USD
GDX250613P00039000,2025-05-20 18:42:28+00:00,39.0,0.05,0.0,0.5,0.0,0.0,5.0,90,1.3554719726562499,False,REGULAR,USD
GDX250613P00040000,2025-05-30 18:48:05+00:00,40.0,0.09,0.0,0.31,0.0,0.0,3.0,11,1.1328168359375002,False,REGULAR,USD
GDX250613P00041000,2025-06-03 14:02:49+00:00,41.0,0.02,0.0,0.5,0.0,0.0,20.0,63,1.16016044921875,False,REGULAR,USD
GDX250613P00042000,2025-06-03 17:46:27+00:00,42.0,0.03,0.0,0.5,0.0,0.0,22.0,408,1.0625046875000002,False,REGULAR,USD
GDX250613P00043000,2025-06-05 19:59:28+00:00,43.0,0.02,0.0,0.02,-0.02,-50.0,1.0,95,0.5468795312500001,False,REGULAR,USD
GDX250613P00043500,2025-06-04 19:28:38+00:00,43.5,0.04,0.0,0.23,0.0,0.0,1.0,55,0.7695335546875001,False,REGULAR,USD
GDX250613P00044000,2025-06-04 13:56:16+00:00,44.0,0.17,0.0,0.09,0.0,0.0,5.0,758,0.6093789062500001,False,REGULAR,USD
GDX250613P00044500,2025-05-30 18:51:40+00:00,44.5,0.07,0.0,0.5,0.0,0.0,1.0,31,0.8261736132812498,False,REGULAR,USD
GDX250613P00045000,2025-06-06 17:33:05+00:00,45.0,0.02,0.0,0.05,0.01,100.0,20.0,218,0.5468795312500001,False,REGULAR,USD
GDX250613P00045500,2025-06-05 14:56:18+00:00,45.5,0.24,0.0,0.2,0.21,700.0,1.0,163,0.5839885351562499,False,REGULAR,USD
GDX250613P00046000,2025-06-03 13:54:02+00:00,46.0,0.1,0.0,0.33,0.0,0.0,1.0,122,0.6113320117187502,False,REGULAR,USD
GDX250613P00046500,2025-06-05 19:57:25+00:00,46.5,0.05,0.0,0.32,0.0,0.0,2.0,89,0.5625043750000001,False,REGULAR,USD
GDX250613P00047000,2025-06-06 19:42:55+00:00,47.0,0.03,0.04,0.22,-0.020000001,-40.000004,112.0,404,0.567387138671875,False,REGULAR,USD
GDX250613P00047500,2025-06-06 14:48:08+00:00,47.5,0.06,0.05,0.06,-0.02,-25.0,13.0,426,0.37500625,False,REGULAR,USD
GDX250613P00048000,2025-06-06 19:15:04+00:00,48.0,0.08,0.07,0.09,-0.010000005,-11.111116,712.0,921,0.3711000390625,False,REGULAR,USD
GDX250613P00048500,2025-06-06 19:20:23+00:00,48.5,0.1,0.1,0.12,0.030000001,42.857143,154.0,171,0.35547519531249994,False,REGULAR,USD
GDX250613P00049000,2025-06-06 19:52:33+00:00,49.0,0.16,0.15,0.17,0.059999995,59.999996,48.0,409,0.34570966796874997,False,REGULAR,USD
GDX250613P00049500,2025-06-06 19:56:11+00:00,49.5,0.23,0.22,0.24,0.09,64.28572,230.0,186,0.33789724609375,False,REGULAR,USD
GDX250613P00050000,2025-06-06 19:59:48+00:00,50.0,0.34,0.32,0.34,0.16,88.888885,1323.0,2843,0.33301448242187504,False,REGULAR,USD
GDX250613P00050500,2025-06-06 19:55:24+00:00,50.5,0.45,0.45,0.47,0.21999998,95.65216,289.0,487,0.3276434423828125,False,REGULAR,USD
GDX250613P00051000,2025-06-06 19:49:57+00:00,51.0,0.66,0.62,0.65,0.31000003,88.57144,858.0,632,0.327155166015625,False,REGULAR,USD
GDX250613P00051500,2025-06-06 19:56:11+00:00,51.5,0.87,0.84,0.87,0.41,89.13043,273.0,243,0.32617861328125,False,REGULAR,USD
GDX250613P00052000,2025-06-06 19:58:25+00:00,52.0,1.11,1.11,1.13,0.51,85.0,1449.0,491,0.3242255078124999,True,REGULAR,USD
GDX250613P00052500,2025-06-06 19:57:35+00:00,52.5,1.42,1.41,1.45,0.65,84.41559,361.0,1105,0.32910827148437494,True,REGULAR,USD
GDX250613P00053000,2025-06-06 19:43:48+00:00,53.0,1.74,1.75,1.8,0.70000005,67.3077,208.0,425,0.331061376953125,True,REGULAR,USD
GDX250613P00053500,2025-06-06 18:47:05+00:00,53.5,1.96,2.14,2.19,0.70000005,55.555557,49.0,563,0.335944140625,True,REGULAR,USD
GDX250613P00054000,2025-06-06 19:27:02+00:00,54.0,2.46,2.56,2.66,0.82000005,50.000008,59.0,309,0.36914693359375,True,REGULAR,USD
GDX250613P00055000,2025-06-06 14:45:04+00:00,55.0,3.25,3.4,3.5,1.02,45.73991,76.0,48,0.35352208984374994,True,REGULAR,USD
GDX250613P00056000,2025-06-06 14:46:46+00:00,56.0,4.25,4.2,4.45,1.3699999,47.56944,5.0,5,0.37500625,True,REGULAR,USD
