,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,FNGS260116P00035000,2025-04-07 13:30:00+00:00,35.0,2.58,0.2,1.05,0.0,0.0,1.0,31,0.69336244140625,False,REGULAR,USD
1,FNGS260116P00036000,2025-08-20 19:54:49+00:00,36.0,0.24,0.0,0.45,0.0,0.0,1.0,1,0.5410202148437502,False,REGULAR,USD
2,FNGS260116P00037000,2025-05-02 19:11:53+00:00,37.0,0.9,0.2,0.9,0.0,0.0,1.0,1,0.62305064453125,False,REGULAR,USD
3,FNGS260116P00038000,2025-05-12 14:58:48+00:00,38.0,0.8,0.25,0.7,0.0,0.0,1.0,3,0.579105771484375,False,REGULAR,USD
4,FNGS260116P00039000,2024-08-02 15:55:11+00:00,39.0,2.8,1.05,4.0,0.0,0.0,20.0,38,0.8964854101562498,False,REGULAR,USD
5,FNGS260116P00040000,2025-08-15 14:25:43+00:00,40.0,0.28,0.0,0.55,0.0,0.0,1.0,2,0.5520064331054688,False,REGULAR,USD
6,FNGS260116P00042000,2025-04-07 16:08:11+00:00,42.0,4.42,1.45,2.05,0.0,0.0,,2,0.7036162451171876,False,REGULAR,USD
7,FNGS260116P00043000,2025-04-08 18:34:27+00:00,43.0,4.42,1.6,2.25,0.0,0.0,1.0,3,0.6987334814453126,False,REGULAR,USD
8,FNGS260116P00044000,2024-12-05 14:30:14+00:00,44.0,1.4,0.55,2.95,0.0,0.0,1.0,1,0.6491734301757812,False,REGULAR,USD
9,FNGS260116P00045000,2025-03-03 20:19:10+00:00,45.0,2.4,0.0,0.0,0.0,0.0,10.0,0,0.12500875,False,REGULAR,USD
10,FNGS260116P00046000,2025-05-14 19:04:18+00:00,46.0,1.65,0.05,1.7,0.0,0.0,1.0,1,0.5908244042968751,False,REGULAR,USD
11,FNGS260116P00047000,2025-04-15 15:02:57+00:00,47.0,4.0,0.0,0.0,0.0,0.0,10.0,0,0.12500875,False,REGULAR,USD
12,FNGS260116P00048000,2025-03-19 16:29:39+00:00,48.0,3.64,4.9,6.1,0.0,0.0,6.0,10,0.9067392138671875,False,REGULAR,USD
13,FNGS260116P00049000,2025-05-14 19:40:18+00:00,49.0,2.3,1.6,2.1,0.0,0.0,1.0,0,0.532231240234375,False,REGULAR,USD
14,FNGS260116P00050000,2025-06-16 17:32:20+00:00,50.0,1.81,0.0,1.3,0.0,0.0,3.0,3,0.446294599609375,False,REGULAR,USD
15,FNGS260116P00051000,2025-05-12 13:42:34+00:00,51.0,3.3,1.6,2.2,0.0,0.0,1.0,1,0.5179491564941407,False,REGULAR,USD
16,FNGS260116P00053000,2025-08-25 14:34:38+00:00,53.0,0.55,0.0,1.2,0.0,0.0,1.0,1,0.3684145190429688,False,REGULAR,USD
17,FNGS260116P00054000,2025-08-29 15:14:11+00:00,54.0,1.0,0.85,1.3,-0.049999952,-4.7619004,20.0,203,0.35718416259765623,False,REGULAR,USD
18,FNGS260116P00055000,2025-08-08 15:04:09+00:00,55.0,1.4,0.95,1.4,0.0,0.0,4.0,19,0.3452213916015625,False,REGULAR,USD
19,FNGS260116P00056000,2025-08-25 14:34:38+00:00,56.0,1.35,1.1,1.55,0.0,0.0,1.0,2,0.3371648315429688,False,REGULAR,USD
20,FNGS260116P00058000,2025-08-28 17:49:50+00:00,58.0,1.35,0.55,1.85,0.0,0.0,20.0,61,0.31702343139648437,False,REGULAR,USD
21,FNGS260116P00059000,2025-06-25 15:46:07+00:00,59.0,3.42,2.05,2.55,0.0,0.0,1.0,2,0.34717449707031245,False,REGULAR,USD
22,FNGS260116P00060000,2025-06-13 19:39:02+00:00,60.0,4.95,0.0,0.0,0.0,0.0,1.0,0,0.0312596875,False,REGULAR,USD
23,FNGS260116P00061000,2025-08-15 16:08:50+00:00,61.0,2.1,2.05,2.5,0.0,0.0,1.0,4,0.2926096130371093,False,REGULAR,USD
24,FNGS260116P00062000,2025-08-14 14:09:48+00:00,62.0,2.43,2.3,2.75,0.0,0.0,1.0,4,0.2836985693359374,False,REGULAR,USD
25,FNGS260116P00063000,2025-07-29 17:31:37+00:00,63.0,3.2,0.0,0.0,0.0,0.0,,1,0.015634843750000002,False,REGULAR,USD
26,FNGS260116P00065000,2025-02-13 16:12:36+00:00,65.0,7.56,11.5,15.2,0.0,0.0,,1,0.8665784826660157,False,REGULAR,USD
27,FNGS260116P00075000,2025-04-04 16:58:49+00:00,75.0,29.71,18.9,19.9,0.0,0.0,5.0,0,0.8414322497558593,True,REGULAR,USD
