,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RSG260417C00150000,2025-09-22 19:16:50+00:00,150.0,78.98,75.5,79.5,0.0,0.0,2.0,76,0.5266160620117188,True,REGULAR,USD
1,RSG260417C00190000,2025-09-15 14:33:47+00:00,190.0,44.2,38.1,42.2,0.0,0.0,,1,0.3463810479736328,True,REGULAR,USD
2,RSG260417C00200000,2025-10-02 14:31:26+00:00,200.0,30.0,29.6,33.7,0.0,0.0,1.0,5,0.3124153231811523,True,REGULAR,USD
3,RSG260417C00210000,2025-10-02 14:03:21+00:00,210.0,23.0,23.4,26.0,0.0,0.0,10.0,58,0.28565167480468745,True,REGULAR,USD
4,RSG260417C00220000,2025-10-01 15:27:41+00:00,220.0,18.9,15.3,19.3,0.0,0.0,4.0,51,0.26508303283691403,True,REGULAR,USD
5,RSG260417C00230000,2025-09-23 14:43:01+00:00,230.0,12.9,9.8,13.9,0.0,0.0,6.0,30,0.25193008819580076,False,REGULAR,USD
6,RSG260417C00240000,2025-09-26 16:20:20+00:00,240.0,9.6,6.1,9.4,0.0,0.0,5.0,59,0.23822783264160152,False,REGULAR,USD
7,RSG260417C00250000,2025-10-03 15:33:15+00:00,250.0,4.8,4.0,4.8,0.4000001,9.090911,3.0,63,0.204536763305664,False,REGULAR,USD
8,RSG260417C00260000,2025-10-02 18:47:04+00:00,260.0,2.9,1.7,2.75,0.4000001,16.000004,1.0,12,0.19748727325439452,False,REGULAR,USD
9,RSG260417C00270000,2025-10-03 19:53:38+00:00,270.0,1.5,1.3,2.25,-0.35000002,-18.918919,2.0,27,0.21540091247558596,False,REGULAR,USD
10,RSG260417C00340000,2025-09-12 13:30:03+00:00,340.0,0.15,0.0,2.25,0.0,0.0,,1,0.38068246276855466,False,REGULAR,USD
11,RSG260417C00350000,2025-09-12 13:30:03+00:00,350.0,0.15,0.0,1.35,0.0,0.0,,1,0.35938140625,False,REGULAR,USD
