,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,FNGS250919P00042000,2025-04-11 13:52:02+00:00,42.0,2.86,0.4,0.55,0.0,0.0,,5,2.5468786328124997,False,REGULAR,USD
1,FNGS250919P00043000,2025-05-06 13:48:44+00:00,43.0,1.05,0.0,0.6,0.0,0.0,,1,2.2226606933593747,False,REGULAR,USD
2,FNGS250919P00044000,2025-04-21 16:46:50+00:00,44.0,3.55,0.4,0.9,0.0,0.0,1.0,1,2.529300551757812,False,REGULAR,USD
3,FNGS250919P00045000,2025-07-22 14:39:15+00:00,45.0,0.05,0.0,0.0,0.0,0.0,1.0,7,0.500005,False,REGULAR,USD
4,FNGS250919P00046000,2025-05-28 13:54:48+00:00,46.0,0.65,0.15,0.35,0.0,0.0,4.0,12,1.8828130859374999,False,REGULAR,USD
5,FNGS250919P00047000,2025-08-20 15:41:32+00:00,47.0,0.02,0.0,0.1,0.0,0.0,1.0,11,1.3828155859374998,False,REGULAR,USD
6,FNGS250919P00048000,2025-04-11 13:52:02+00:00,48.0,4.81,0.8,1.15,0.0,0.0,1.0,2,2.3808634228515624,False,REGULAR,USD
7,FNGS250919P00049000,2025-03-12 13:35:52+00:00,49.0,2.95,4.4,5.0,0.0,0.0,1.0,1,4.1425829467773445,False,REGULAR,USD
8,FNGS250919P00050000,2025-07-14 14:22:55+00:00,50.0,0.21,0.0,0.0,0.0,0.0,2.0,2,0.500005,False,REGULAR,USD
9,FNGS250919P00051000,2025-07-17 18:17:15+00:00,51.0,0.2,0.0,0.15,0.0,0.0,1.0,1,1.1875040625,False,REGULAR,USD
10,FNGS250919P00052000,2025-06-04 13:48:44+00:00,52.0,1.25,0.3,0.6,0.0,0.0,1.0,0,1.5996113769531248,False,REGULAR,USD
11,FNGS250919P00053000,2025-09-08 14:32:58+00:00,53.0,0.05,0.0,0.1,0.0,0.0,1.0,21,0.992187578125,False,REGULAR,USD
12,FNGS250919P00054000,2025-09-02 15:01:24+00:00,54.0,0.11,0.0,0.1,0.0,0.0,,3,0.9335944140625,False,REGULAR,USD
13,FNGS250919P00055000,2025-08-14 19:11:27+00:00,55.0,0.13,0.0,0.1,0.0,0.0,1.0,4,0.87500125,False,REGULAR,USD
14,FNGS250919P00056000,2025-08-20 17:31:28+00:00,56.0,0.23,0.0,0.1,0.0,0.0,150.0,52,0.8125018749999999,False,REGULAR,USD
15,FNGS250919P00057000,2025-08-04 13:30:10+00:00,57.0,0.52,0.0,0.0,0.0,0.0,5.0,16,0.2500075,False,REGULAR,USD
16,FNGS250919P00058000,2025-09-02 15:01:24+00:00,58.0,0.26,0.0,0.1,0.0,0.0,1.0,16,0.6992217578125001,False,REGULAR,USD
17,FNGS250919P00059000,2025-09-03 14:19:20+00:00,59.0,0.14,0.0,0.1,0.0,0.0,1.0,11,0.64062859375,False,REGULAR,USD
18,FNGS250919P00060000,2025-09-11 13:34:03+00:00,60.0,0.05,0.0,0.1,0.0,0.0,2.0,8,0.5820354296875,False,REGULAR,USD
19,FNGS250919P00061000,2025-09-10 19:15:06+00:00,61.0,0.05,0.0,0.1,0.0,0.0,50.0,101,0.5273484765625001,False,REGULAR,USD
20,FNGS250919P00062000,2025-09-05 16:36:38+00:00,62.0,0.21,0.0,0.7,0.0,0.0,1.0,23,0.727541787109375,False,REGULAR,USD
21,FNGS250919P00063000,2025-09-11 13:47:35+00:00,63.0,0.05,0.0,0.1,0.0,0.0,140.0,160,0.4726615234375,False,REGULAR,USD
22,FNGS250919P00064000,2025-09-08 15:20:12+00:00,64.0,0.16,0.0,0.15,0.0,0.0,2.0,19,0.45117736328125,False,REGULAR,USD
23,FNGS250919P00065000,2025-09-05 17:42:29+00:00,65.0,0.45,0.0,0.15,0.0,0.0,1.0,43,0.38281867187499996,False,REGULAR,USD
24,FNGS250919P00066000,2025-09-08 17:58:43+00:00,66.0,0.35,0.05,0.15,0.0,0.0,1.0,64,0.313483427734375,False,REGULAR,USD
25,FNGS250919P00067000,2025-09-08 15:15:42+00:00,67.0,0.5,0.05,0.25,0.0,0.0,3.0,23,0.2880930566406249,False,REGULAR,USD
26,FNGS250919P00068000,2025-09-08 15:15:13+00:00,68.0,0.85,0.25,0.4,0.0,0.0,8.0,8,0.25586681640625003,False,REGULAR,USD
