,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MAGS251219C00025000,2025-09-12 18:45:20+00:00,25.0,38.2,38.1,38.3,1.25,3.3829498,10,85,0.9863282617187501,True,REGULAR,USD
1,MAGS251219C00030000,2025-07-03 16:37:54+00:00,30.0,26.56,27.2,27.6,0.0,0.0,108,105,1.0000000000000003e-05,True,REGULAR,USD
2,MAGS251219C00034000,2025-07-10 15:04:36+00:00,34.0,22.9,26.2,26.9,0.0,0.0,1,6,1.0000000000000003e-05,True,REGULAR,USD
3,MAGS251219C00035000,2025-08-20 14:09:34+00:00,35.0,23.78,28.1,28.5,0.0,0.0,1,196,0.70117486328125,True,REGULAR,USD
4,MAGS251219C00036000,2025-09-12 15:40:34+00:00,36.0,27.3,27.3,27.6,1.1599998,4.437643,143,159,0.7241238525390624,True,REGULAR,USD
5,MAGS251219C00037000,2025-09-09 17:25:06+00:00,37.0,25.15,26.1,26.8,0.0,0.0,2,4,0.694338994140625,True,REGULAR,USD
6,MAGS251219C00038000,2025-08-05 19:51:24+00:00,38.0,20.5,23.5,24.2,0.0,0.0,9,16,1.0000000000000003e-05,True,REGULAR,USD
7,MAGS251219C00039000,2025-08-12 13:44:28+00:00,39.0,22.28,0.0,0.0,0.0,0.0,2,16,1.0000000000000003e-05,True,REGULAR,USD
8,MAGS251219C00040000,2025-08-28 19:42:19+00:00,40.0,21.4,23.4,23.7,0.0,0.0,1,65,0.6352575537109376,True,REGULAR,USD
9,MAGS251219C00041000,2025-08-19 17:28:34+00:00,41.0,19.41,22.4,22.7,0.0,0.0,4,30,0.6074258007812501,True,REGULAR,USD
10,MAGS251219C00042000,2025-09-05 16:17:18+00:00,42.0,19.95,21.2,21.8,0.0,0.0,1,77,0.567387138671875,True,REGULAR,USD
11,MAGS251219C00043000,2025-08-28 15:13:01+00:00,43.0,18.4,20.3,20.9,0.0,0.0,1,9,0.5639692041015626,True,REGULAR,USD
12,MAGS251219C00044000,2025-07-29 19:51:25+00:00,44.0,15.04,0.0,0.0,0.0,0.0,1,23,1.0000000000000003e-05,True,REGULAR,USD
13,MAGS251219C00045000,2025-09-02 15:23:29+00:00,45.0,18.64,18.6,18.8,3.869999,26.201752,80,149,0.5307664111328125,True,REGULAR,USD
14,MAGS251219C00046000,2025-08-13 18:27:57+00:00,46.0,15.75,17.6,18.3,0.0,0.0,10,73,0.5483443603515626,True,REGULAR,USD
15,MAGS251219C00047000,2025-09-12 18:14:37+00:00,47.0,16.76,16.6,17.0,2.8100004,20.143372,1,19,0.5283250292968751,True,REGULAR,USD
16,MAGS251219C00048000,2025-09-12 15:46:41+00:00,48.0,15.65,15.7,16.0,0.75,5.033557,190,314,0.5004932763671875,True,REGULAR,USD
17,MAGS251219C00049000,2025-08-20 14:08:31+00:00,49.0,10.7,14.7,15.3,0.0,0.0,5,5,0.5161181201171875,True,REGULAR,USD
18,MAGS251219C00050000,2025-09-12 19:23:13+00:00,50.0,14.0,13.9,14.1,1.0,7.692308,222,1037,0.4602104760742188,True,REGULAR,USD
19,MAGS251219C00051000,2025-09-12 14:03:03+00:00,51.0,12.66,12.9,13.3,0.85999966,7.2881327,2,27,0.45898978515625005,True,REGULAR,USD
20,MAGS251219C00052000,2025-09-12 18:56:45+00:00,52.0,12.21,12.1,12.3,0.90999985,8.053096,4,269,0.43066975585937506,True,REGULAR,USD
21,MAGS251219C00053000,2025-09-12 19:13:45+00:00,53.0,11.3,11.2,11.5,0.9499998,9.178742,3,668,0.4260311303710938,True,REGULAR,USD
22,MAGS251219C00054000,2025-09-05 15:27:14+00:00,54.0,9.1,10.3,10.6,0.0,0.0,2,594,0.40820904296875,True,REGULAR,USD
23,MAGS251219C00055000,2025-09-12 19:28:51+00:00,55.0,9.47,9.4,9.7,0.97000027,11.411768,4,676,0.389654541015625,True,REGULAR,USD
24,MAGS251219C00060000,2025-09-12 19:46:19+00:00,60.0,5.5,5.3,5.6,0.5999999,12.244896,45,7778,0.3139717041015625,True,REGULAR,USD
25,MAGS251219C00065000,2025-09-12 19:52:56+00:00,65.0,2.4,2.25,2.45,0.49000013,25.654455,13,788,0.2574537145996094,False,REGULAR,USD
26,MAGS251219C00070000,2025-09-12 19:47:20+00:00,70.0,0.7,0.6,0.85,0.15999997,29.629622,2,797,0.2362136926269531,False,REGULAR,USD
27,MAGS251219C00075000,2025-09-12 17:03:28+00:00,75.0,0.21,0.05,0.25,0.059999987,39.99999,4,162,0.2299881689453125,False,REGULAR,USD
28,MAGS251219C00080000,2025-07-11 19:00:06+00:00,80.0,0.05,0.0,0.2,0.0,0.0,1,0,0.2788158056640625,False,REGULAR,USD
