,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPY260331P00345000,2025-08-26 14:53:47+00:00,345.0,1.4,1.4,1.42,-0.00999999,-0.70921916,17.0,611,0.4175473284912109,False,REGULAR,USD
1,SPY260331P00350000,2025-08-27 14:08:23+00:00,350.0,1.44,1.46,1.48,0.0,0.0,3.0,354,0.41174904663085937,False,REGULAR,USD
2,SPY260331P00355000,2025-08-28 18:47:07+00:00,355.0,1.45,1.52,1.54,0.0,0.0,1.0,129,0.40595076477050784,False,REGULAR,USD
3,SPY260331P00360000,2025-08-26 13:44:30+00:00,360.0,1.6,1.58,1.6,0.0,0.0,1.0,365,0.4000304138183594,False,REGULAR,USD
4,SPY260331P00365000,2025-08-19 15:03:51+00:00,365.0,1.73,1.64,1.66,0.0,0.0,189.0,603,0.39417109741210943,False,REGULAR,USD
5,SPY260331P00370000,2025-08-05 19:28:00+00:00,370.0,2.07,1.7,1.72,0.0,0.0,6.0,353,0.3881897119140625,False,REGULAR,USD
6,SPY260331P00375000,2025-08-29 19:07:49+00:00,375.0,1.78,1.77,1.79,0.089999914,5.3254385,62.0,136,0.3826355682373046,False,REGULAR,USD
7,SPY260331P00380000,2025-08-25 13:30:19+00:00,380.0,1.82,1.83,1.85,0.0,0.0,5.0,314,0.3765931481933594,False,REGULAR,USD
8,SPY260331P00385000,2025-07-31 15:26:42+00:00,385.0,2.19,1.9,1.92,0.0,0.0,1.0,531,0.3709779699707031,False,REGULAR,USD
9,SPY260331P00390000,2025-08-28 13:34:58+00:00,390.0,1.89,1.97,1.99,0.0,0.0,23.0,320,0.36524072265625,False,REGULAR,USD
10,SPY260331P00395000,2025-08-29 20:00:05+00:00,395.0,2.05,2.04,2.07,0.089999914,4.591832,2.0,560,0.359808648071289,False,REGULAR,USD
11,SPY260331P00400000,2025-08-29 17:23:37+00:00,400.0,2.16,2.12,2.14,0.10000014,4.854376,4.0,12334,0.3540103662109374,False,REGULAR,USD
12,SPY260331P00405000,2025-08-29 13:46:49+00:00,405.0,2.15,2.2,2.23,0.0,0.0,1.0,882,0.3487613952636719,False,REGULAR,USD
13,SPY260331P00410000,2025-08-25 15:23:17+00:00,410.0,2.2,2.29,2.31,0.0,0.0,1.0,114,0.34314621704101556,False,REGULAR,USD
14,SPY260331P00415000,2025-08-28 17:49:41+00:00,415.0,2.29,2.38,2.4,0.0,0.0,1.0,758,0.33777517700195314,False,REGULAR,USD
15,SPY260331P00420000,2025-08-28 14:07:01+00:00,420.0,2.52,2.47,2.49,0.12999988,5.439325,1.0,1182,0.3323736196899414,False,REGULAR,USD
16,SPY260331P00425000,2025-08-28 19:38:51+00:00,425.0,2.46,2.57,2.59,0.0,0.0,3.0,550,0.327155166015625,False,REGULAR,USD
17,SPY260331P00430000,2025-08-25 17:16:20+00:00,430.0,2.59,2.67,2.7,0.0,0.0,1.0,538,0.3220892987060546,False,REGULAR,USD
18,SPY260331P00435000,2025-08-29 13:50:36+00:00,435.0,2.74,2.78,2.81,0.0,0.0,1.0,166,0.3169623968505859,False,REGULAR,USD
19,SPY260331P00440000,2025-08-20 15:08:27+00:00,440.0,3.4,2.9,2.93,0.0,0.0,44.0,359,0.311957564086914,False,REGULAR,USD
20,SPY260331P00445000,2025-08-27 14:04:18+00:00,445.0,3.0,3.03,3.05,0.0,0.0,1.0,232,0.30689169677734374,False,REGULAR,USD
