contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
XOP250627C00100000,2025-05-22 14:05:01+00:00,100.0,19.38,32.7,36.45,0.0,0.0,,1,0.8437515624999999,True,REGULAR,USD
XOP250627C00101000,2025-05-22 14:55:02+00:00,101.0,18.87,31.7,35.6,0.0,0.0,,1,0.98242205078125,True,REGULAR,USD
XOP250627C00102000,2025-05-23 15:05:02+00:00,102.0,19.04,30.7,34.6,0.0,0.0,6.0,2,0.9531254687499999,True,REGULAR,USD
XOP250627C00104000,2025-05-27 14:20:03+00:00,104.0,18.4,29.95,31.25,0.0,0.0,2.0,1,0.8125018749999999,True,REGULAR,USD
XOP250627C00106000,2025-05-22 14:55:02+00:00,106.0,14.19,26.95,30.55,0.0,0.0,,1,0.9355475195312499,True,REGULAR,USD
XOP250627C00107000,2025-05-23 15:05:02+00:00,107.0,14.39,25.5,29.55,0.0,0.0,6.0,2,1.5825216186523434,True,REGULAR,USD
XOP250627C00109000,2025-05-27 14:20:03+00:00,109.0,13.77,24.25,27.6,0.0,0.0,,0,0.9531254687499999,True,REGULAR,USD
XOP250627C00111000,2025-06-20 16:49:43+00:00,111.0,22.85,22.1,25.15,12.0,110.599075,75.0,28,0.6640658593750002,True,REGULAR,USD
XOP250627C00112000,2025-06-16 18:18:02+00:00,112.0,21.41,20.9,24.55,0.0,0.0,5.0,5,0.7324245507812499,True,REGULAR,USD
XOP250627C00112500,2025-06-10 14:46:07+00:00,112.5,15.15,21.1,24.0,0.0,0.0,1.0,6,0.89257919921875,True,REGULAR,USD
XOP250627C00113000,2025-06-05 14:55:38+00:00,113.0,8.35,20.9,22.65,0.0,0.0,,5,0.737307314453125,True,REGULAR,USD
XOP250627C00113500,2025-06-06 13:49:08+00:00,113.5,20.8,19.3,22.5,10.739999,106.75943,10.0,10,1.1538128247070314,True,REGULAR,USD
XOP250627C00114000,2025-06-06 13:49:08+00:00,114.0,9.6,19.15,22.45,0.0,0.0,20.0,5,0.7216824707031251,True,REGULAR,USD
XOP250627C00114500,2025-06-09 15:04:38+00:00,114.5,19.55,19.45,20.55,8.919999,83.913445,15.0,17,0.8227556787109375,True,REGULAR,USD
XOP250627C00115000,2025-06-10 19:39:17+00:00,115.0,18.7,18.0,20.05,7.2300005,63.034004,35.0,10,0.805666005859375,True,REGULAR,USD
XOP250627C00115500,2025-06-20 16:49:43+00:00,115.5,18.9,17.45,20.25,7.92,72.13115,35.0,35,1.0058643457031249,True,REGULAR,USD
