,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,SPMO250919P00095000,2025-08-21 19:12:29+00:00,95.0,0.35,0.0,0.45,0.0,0.0,1.0,2,0.57617611328125,False,REGULAR,USD
1,SPMO250919P00109000,2025-08-19 19:39:29+00:00,109.0,0.55,0.1,0.55,0.0,0.0,2.0,1,0.26538820556640624,False,REGULAR,USD
2,SPMO250919P00110000,2025-08-28 14:39:58+00:00,110.0,0.2,0.15,0.25,0.0,0.0,2.0,44,0.188484677734375,False,REGULAR,USD
3,SPMO250919P00111000,2025-08-20 13:46:07+00:00,111.0,0.75,0.0,0.8,0.0,0.0,,2,0.24829853271484376,False,REGULAR,USD
4,SPMO250919P00112000,2025-08-19 19:28:51+00:00,112.0,0.9,0.0,0.9,0.0,0.0,4.0,6,0.23194127441406248,False,REGULAR,USD
5,SPMO250919P00113000,2025-08-29 16:19:45+00:00,113.0,0.54,0.1,0.65,0.04000002,8.000004,2.0,30,0.17359224853515626,False,REGULAR,USD
6,SPMO250919P00114000,2025-08-25 15:36:10+00:00,114.0,0.85,0.05,1.45,0.0,0.0,1.0,19,0.2264481652832031,False,REGULAR,USD
7,SPMO250919P00115000,2025-08-29 17:30:53+00:00,115.0,1.15,0.7,1.35,0.39999998,53.33333,6.0,23,0.18091639404296872,False,REGULAR,USD
8,SPMO250919P00116000,2025-08-29 14:47:51+00:00,116.0,1.3,0.05,2.2,-0.35000002,-21.212124,1.0,4,0.21875781249999998,False,REGULAR,USD
9,SPMO250919P00117000,2025-08-29 17:17:54+00:00,117.0,1.8,1.25,2.0,0.5999999,49.999992,2.0,122,0.15467153930664065,True,REGULAR,USD
10,SPMO250919P00118000,2025-08-28 18:30:23+00:00,118.0,1.5,0.5,3.4,0.0,0.0,1.0,73,0.22901161621093752,True,REGULAR,USD
11,SPMO250919P00130000,2025-08-28 19:54:14+00:00,130.0,12.56,12.0,15.0,0.0,0.0,1.0,10,0.5053760400390624,True,REGULAR,USD
12,SPMO250919P00135000,2025-08-28 19:54:14+00:00,135.0,17.59,16.8,20.1,0.0,0.0,1.0,0,0.6208534008789064,True,REGULAR,USD
