,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MAGS250905P00049000,2025-07-31 19:50:51+00:00,49.0,0.35,0.0,0.75,0.0,0.0,,1,1.1044966650390626,False,REGULAR,USD
1,MAGS250905P00050000,2025-08-13 13:30:02+00:00,50.0,0.05,0.0,0.05,0.0,0.0,3.0,1,0.6015664843750002,False,REGULAR,USD
2,MAGS250905P00054000,2025-08-19 18:46:24+00:00,54.0,0.1,0.0,0.45,0.0,0.0,,1,0.5820354296875,False,REGULAR,USD
3,MAGS250905P00054500,2025-08-26 13:30:00+00:00,54.5,0.08,0.0,0.75,0.0,0.0,5.0,24,0.6337927246093751,False,REGULAR,USD
4,MAGS250905P00055000,2025-08-28 17:47:08+00:00,55.0,0.38,0.0,0.4,0.0,0.0,1.0,6,0.6035195898437502,False,REGULAR,USD
5,MAGS250905P00055500,2025-08-01 19:43:44+00:00,55.5,1.17,0.0,0.75,0.0,0.0,1.0,2,0.5468795312500001,False,REGULAR,USD
6,MAGS250905P00056000,2025-08-04 19:53:48+00:00,56.0,0.6,0.0,0.75,0.0,0.0,5.0,6,0.5029346582031251,False,REGULAR,USD
7,MAGS250905P00056500,2025-08-13 19:22:59+00:00,56.5,0.2,0.0,0.75,0.0,0.0,1.0,1,0.6152382226562501,False,REGULAR,USD
8,MAGS250905P00057000,2025-08-28 14:57:11+00:00,57.0,0.1,0.0,0.25,-0.59999996,-85.71428,10.0,68,0.35352208984374994,False,REGULAR,USD
9,MAGS250905P00057500,2025-08-28 17:02:55+00:00,57.5,0.06,0.0,0.15,0.0,0.0,1.0,43,0.260749580078125,False,REGULAR,USD
10,MAGS250905P00058000,2025-08-29 17:27:45+00:00,58.0,0.15,0.0,0.2,0.050000004,50.000008,3.0,33,0.24414818359375,False,REGULAR,USD
11,MAGS250905P00058500,2025-08-29 19:55:29+00:00,58.5,0.2,0.0,0.25,-0.10000001,-33.333336,7.0,34,0.21973436523437498,False,REGULAR,USD
12,MAGS250905P00059000,2025-08-29 19:41:46+00:00,59.0,0.3,0.25,0.3,-0.049999982,-14.285709,58.0,29,0.187508125,False,REGULAR,USD
13,MAGS250905P00059500,2025-08-29 19:19:58+00:00,59.5,0.35,0.0,0.5,0.099999994,39.999996,26.0,45,0.192390888671875,False,REGULAR,USD
14,MAGS250905P00060000,2025-08-29 19:47:42+00:00,60.0,0.6,0.6,0.7,0.3,100.0,31.0,144,0.17774259765625,True,REGULAR,USD
15,MAGS250905P00060500,2025-08-29 18:38:08+00:00,60.5,0.95,0.9,1.0,0.5,111.111115,53.0,134,0.17383638671875,True,REGULAR,USD
16,MAGS250905P00061000,2025-08-29 17:46:04+00:00,61.0,1.3,1.25,1.4,0.65,100.0,36.0,21,0.18457846679687498,True,REGULAR,USD
17,MAGS250905P00062000,2025-08-22 15:41:22+00:00,62.0,2.38,2.15,2.35,0.0,0.0,1.0,2,0.23926541992187497,True,REGULAR,USD
18,MAGS250905P00070000,2025-08-06 18:13:28+00:00,70.0,11.25,9.9,10.4,0.0,0.0,,0,0.75195560546875,True,REGULAR,USD
