,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MSFT260918C00230000,2026-02-09 16:54:30+00:00,230.0,186.9,174.25,177.1,0.0,0.0,5.0,39,0.5161791546630858,True,REGULAR,USD
1,MSFT260918C00240000,2026-01-22 16:56:34+00:00,240.0,215.0,164.85,167.75,0.0,0.0,1.0,0,0.5001881036376954,True,REGULAR,USD
2,MSFT260918C00250000,2026-02-11 20:52:55+00:00,250.0,159.92,155.55,158.55,0.0,0.0,6.0,45,0.5191088128662109,True,REGULAR,USD
3,MSFT260918C00260000,2026-02-12 14:49:09+00:00,260.0,147.91,146.35,149.3,0.0,0.0,1.0,34,0.5001881036376954,True,REGULAR,USD
4,MSFT260918C00265000,2026-02-05 17:28:31+00:00,265.0,147.66,141.8,144.9,0.0,0.0,,1,0.49457292541503906,True,REGULAR,USD
5,MSFT260918C00270000,2026-02-10 17:04:02+00:00,270.0,157.3,137.4,140.15,0.0,0.0,11.0,43,0.48221342987060545,True,REGULAR,USD
6,MSFT260918C00280000,2026-01-29 17:07:48+00:00,280.0,152.33,128.45,131.2,0.0,0.0,35.0,31,0.46655806884765627,True,REGULAR,USD
7,MSFT260918C00290000,2026-02-12 15:03:46+00:00,290.0,120.95,119.7,122.4,0.0,0.0,1.0,3,0.4518487432861329,True,REGULAR,USD
8,MSFT260918C00295000,2026-02-13 17:14:04+00:00,295.0,118.99,115.5,117.85,-1.8300018,-1.5146514,1.0,5,0.44171700866699215,True,REGULAR,USD
9,MSFT260918C00300000,2026-02-13 17:44:34+00:00,300.0,114.6,111.2,113.8,-0.6100006,-0.5294685,4.0,318,0.43839062591552735,True,REGULAR,USD
10,MSFT260918C00310000,2026-02-06 16:55:57+00:00,310.0,100.6,102.8,105.4,0.0,0.0,6.0,28,0.42578699218750005,True,REGULAR,USD
11,MSFT260918C00320000,2026-02-06 17:32:36+00:00,320.0,93.5,94.6,97.05,0.0,0.0,6.0,11,0.4119321502685547,True,REGULAR,USD
12,MSFT260918C00330000,2026-02-12 18:49:51+00:00,330.0,91.0,86.75,89.15,0.0,0.0,5.0,65,0.40134265655517576,True,REGULAR,USD
13,MSFT260918C00340000,2026-02-13 18:08:58+00:00,340.0,82.12,79.0,81.45,3.4200058,4.345624,3.0,52,0.39066161102294916,True,REGULAR,USD
14,MSFT260918C00350000,2026-02-13 20:51:55+00:00,350.0,72.65,72.4,74.0,-1.1500015,-1.5582676,9.0,184,0.38017892776489254,True,REGULAR,USD
15,MSFT260918C00360000,2026-02-13 18:09:10+00:00,360.0,67.7,64.75,67.1,0.6499939,0.9694166,2.0,72,0.3725343508911133,True,REGULAR,USD
16,MSFT260918C00370000,2026-02-13 20:08:55+00:00,370.0,59.6,58.25,60.35,-0.25,-0.41771093,1.0,65,0.3635927899169922,True,REGULAR,USD
17,MSFT260918C00380000,2026-02-13 20:56:47+00:00,380.0,53.12,53.3,54.05,-2.0800018,-3.7681193,29.0,136,0.3559329544067382,True,REGULAR,USD
18,MSFT260918C00390000,2026-02-13 20:42:07+00:00,390.0,47.31,47.15,47.8,-0.32999802,-0.692691,15.0,180,0.34598432342529295,True,REGULAR,USD
19,MSFT260918C00400000,2026-02-13 20:56:47+00:00,400.0,42.08,42.1,42.35,-0.36999893,-0.8716111,152.0,1157,0.3398961274719238,True,REGULAR,USD
20,MSFT260918C00410000,2026-02-13 20:44:52+00:00,410.0,37.4,37.1,37.4,-0.8999977,-2.3498635,46.0,1064,0.334967587890625,False,REGULAR,USD
21,MSFT260918C00420000,2026-02-13 20:58:51+00:00,420.0,32.7,32.7,32.95,-1.9500008,-5.627708,100.0,1090,0.33115292877197267,False,REGULAR,USD
22,MSFT260918C00430000,2026-02-13 20:22:16+00:00,430.0,28.85,28.6,28.8,0.050001144,0.1736151,52.0,1683,0.32683473464965823,False,REGULAR,USD
23,MSFT260918C00440000,2026-02-13 19:57:44+00:00,440.0,25.15,24.95,25.15,-0.6000004,-2.3300984,122.0,1237,0.3237372314453124,False,REGULAR,USD
24,MSFT260918C00450000,2026-02-13 20:58:08+00:00,450.0,21.76,21.65,21.85,-0.059999466,-0.27497464,87.0,1584,0.32071602142333977,False,REGULAR,USD
25,MSFT260918C00460000,2026-02-13 20:58:08+00:00,460.0,18.84,18.75,18.95,-0.8600006,-4.365485,93.0,3575,0.31838145004272456,False,REGULAR,USD
26,MSFT260918C00470000,2026-02-13 19:25:55+00:00,470.0,16.95,16.2,16.4,-0.54999924,-3.1428528,46.0,1394,0.31650463775634763,False,REGULAR,USD
27,MSFT260918C00480000,2026-02-13 20:57:51+00:00,480.0,14.1,13.95,14.15,-0.19999981,-1.3986001,52.0,4159,0.31482618774414056,False,REGULAR,USD
28,MSFT260918C00490000,2026-02-13 20:53:10+00:00,490.0,12.02,12.0,12.2,-0.37999916,-3.0645094,23.0,1340,0.3136054968261719,False,REGULAR,USD
29,MSFT260918C00500000,2026-02-13 20:06:02+00:00,500.0,10.4,10.3,10.5,-0.10000038,-0.9523846,121.0,3186,0.31262894409179687,False,REGULAR,USD
30,MSFT260918C00510000,2026-02-13 20:33:01+00:00,510.0,9.11,8.9,9.05,-0.19000053,-2.0430164,348.0,2347,0.3121711849975586,False,REGULAR,USD
31,MSFT260918C00520000,2026-02-13 20:41:01+00:00,520.0,7.65,7.6,7.8,-0.1500001,-1.9230781,140.0,3612,0.3119728227233886,False,REGULAR,USD
32,MSFT260918C00530000,2026-02-13 20:34:00+00:00,530.0,6.5,6.55,6.75,-0.25,-3.7037036,54.0,1841,0.31235428863525383,False,REGULAR,USD
33,MSFT260918C00540000,2026-02-13 19:09:06+00:00,540.0,6.05,5.65,5.85,-0.13999987,-2.2617104,21.0,1809,0.31296463409423825,False,REGULAR,USD
34,MSFT260918C00550000,2026-02-13 20:44:12+00:00,550.0,4.92,4.9,5.05,-0.4499998,-8.379885,93.0,2556,0.3133003240966796,False,REGULAR,USD
