,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MSFT260918P00215000,2026-02-13 16:23:48+00:00,215.0,0.86,0.8,0.91,0.030000031,3.614462,6.0,224,0.41663181030273433,False,REGULAR,USD
1,MSFT260918P00220000,2026-02-13 20:57:22+00:00,220.0,0.96,0.93,1.04,0.19999999,26.315788,2.0,12,0.41199318481445313,False,REGULAR,USD
2,MSFT260918P00225000,2026-02-12 18:41:58+00:00,225.0,0.99,1.09,1.19,0.0,0.0,1.0,7,0.4078428356933594,False,REGULAR,USD
3,MSFT260918P00230000,2026-02-13 20:07:25+00:00,230.0,1.23,1.25,1.36,0.28000003,29.47369,1.0,298,0.40369248657226564,False,REGULAR,USD
4,MSFT260918P00235000,2026-02-11 20:44:08+00:00,235.0,1.22,1.44,1.55,0.0,0.0,3.0,26,0.39978627563476565,False,REGULAR,USD
5,MSFT260918P00240000,2026-02-10 19:12:33+00:00,240.0,1.12,1.64,1.76,0.0,0.0,2.0,81,0.3957579956054688,False,REGULAR,USD
6,MSFT260918P00245000,2026-02-13 16:50:28+00:00,245.0,1.84,1.88,2.0,0.13,7.6023383,4.0,6,0.3920959228515625,False,REGULAR,USD
7,MSFT260918P00250000,2026-02-13 16:17:26+00:00,250.0,2.15,2.13,2.25,0.1500001,7.500005,1.0,167,0.38788453918457033,False,REGULAR,USD
8,MSFT260918P00255000,2026-02-11 17:29:05+00:00,255.0,2.1,2.41,2.54,0.0,0.0,1.0,4,0.38422246643066404,False,REGULAR,USD
9,MSFT260918P00260000,2026-02-12 19:15:55+00:00,260.0,2.47,2.72,2.85,0.0,0.0,1.0,86,0.38031625549316406,False,REGULAR,USD
10,MSFT260918P00265000,2026-02-04 20:54:57+00:00,265.0,2.08,3.05,3.2,0.0,0.0,,2,0.37665418273925777,False,REGULAR,USD
11,MSFT260918P00270000,2026-02-12 17:17:53+00:00,270.0,3.35,3.4,3.6,0.049999952,1.5151501,8.0,217,0.373480386352539,False,REGULAR,USD
12,MSFT260918P00275000,2026-02-12 16:35:07+00:00,275.0,3.75,3.8,4.0,0.0,0.0,4.0,20,0.36939107177734376,False,REGULAR,USD
13,MSFT260918P00280000,2026-02-12 16:48:01+00:00,280.0,4.25,4.25,4.4,0.0,0.0,5.0,170,0.3645693426513672,False,REGULAR,USD
14,MSFT260918P00285000,2026-02-13 17:50:59+00:00,285.0,4.52,4.7,4.9,-0.07999992,-1.7391288,1.0,95,0.3611514080810546,False,REGULAR,USD
15,MSFT260918P00290000,2026-02-13 15:08:54+00:00,290.0,5.0,5.2,5.4,0.3000002,6.382983,2.0,255,0.356878989868164,False,REGULAR,USD
16,MSFT260918P00295000,2026-02-13 19:15:25+00:00,295.0,5.6,5.8,6.0,0.049999714,0.9008957,60.0,20,0.3537357107543945,False,REGULAR,USD
17,MSFT260918P00300000,2026-02-13 19:13:45+00:00,300.0,6.15,6.4,6.6,-0.17000008,-2.6898746,3.0,1768,0.3497074307250976,False,REGULAR,USD
18,MSFT260918P00310000,2026-02-13 19:08:59+00:00,310.0,7.4,7.75,8.0,0.5500002,8.029201,3.0,1240,0.34256638885498036,False,REGULAR,USD
19,MSFT260918P00320000,2026-02-13 19:10:14+00:00,320.0,9.6,9.35,9.6,0.35000038,3.7837877,29.0,888,0.3351201742553711,False,REGULAR,USD
20,MSFT260918P00330000,2026-02-13 19:59:44+00:00,330.0,11.01,11.2,11.45,0.6100006,5.865391,64.0,2651,0.32782654602050776,False,REGULAR,USD
21,MSFT260918P00340000,2026-02-13 19:09:42+00:00,340.0,12.7,13.35,13.65,-0.6000004,-4.511281,9.0,2871,0.3214484359741211,False,REGULAR,USD
22,MSFT260918P00350000,2026-02-13 19:09:39+00:00,350.0,15.05,15.85,16.15,-0.5,-3.215434,26.0,1891,0.31500929138183587,False,REGULAR,USD
23,MSFT260918P00360000,2026-02-13 20:47:06+00:00,360.0,18.97,18.7,19.0,0.3899994,2.0990279,49.0,3498,0.30878376770019533,False,REGULAR,USD
