contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SSO250613P00060000,2025-05-23 13:30:02+00:00,60.0,0.15,0.0,0.15,0.0,0.0,1.0,1,1.4140654296875002,False,REGULAR,USD
SSO250613P00065000,2025-05-05 15:49:43+00:00,65.0,0.65,0.0,0.7,0.0,0.0,,1,1.5312523437499999,False,REGULAR,USD
SSO250613P00069000,2025-05-22 13:45:04+00:00,69.0,0.25,0.0,0.65,0.0,0.0,,20,1.2890660546875,False,REGULAR,USD
SSO250613P00071000,2025-05-09 18:09:17+00:00,71.0,0.88,0.0,0.5,0.0,0.0,,10,1.12109814453125,False,REGULAR,USD
SSO250613P00074500,2025-05-12 16:54:57+00:00,74.5,0.55,0.0,0.5,0.0,0.0,,1,0.945313046875,False,REGULAR,USD
SSO250613P00075000,2025-05-29 19:47:33+00:00,75.0,0.18,0.0,0.5,0.0,0.0,73.0,77,0.92187578125,False,REGULAR,USD
SSO250613P00076000,2025-06-04 14:18:02+00:00,76.0,0.72,0.0,0.5,0.0,0.0,1.0,1,0.8730481445312499,False,REGULAR,USD
SSO250613P00077500,2025-05-13 13:30:03+00:00,77.5,0.71,0.0,0.5,0.0,0.0,,1,0.79883013671875,False,REGULAR,USD
SSO250613P00078000,2025-05-13 13:30:03+00:00,78.0,0.79,0.0,0.75,0.0,0.0,,1,0.852540537109375,False,REGULAR,USD
SSO250613P00078500,2025-06-03 14:32:48+00:00,78.5,0.09,0.0,0.5,0.0,0.0,1.0,3,0.7509790527343749,False,REGULAR,USD
SSO250613P00079000,2025-05-19 19:24:21+00:00,79.0,0.54,0.0,0.5,0.0,0.0,17.0,19,0.726565234375,False,REGULAR,USD
SSO250613P00079500,2025-05-20 14:19:38+00:00,79.5,0.58,0.0,0.5,0.0,0.0,1.0,2,0.70312796875,False,REGULAR,USD
SSO250613P00080000,2025-06-03 15:18:41+00:00,80.0,0.05,0.0,0.5,0.0,0.0,8.0,7,0.6787141503906251,False,REGULAR,USD
SSO250613P00080500,2025-05-09 14:14:44+00:00,80.5,2.97,0.0,0.5,0.0,0.0,,1,0.6552768847656252,False,REGULAR,USD
SSO250613P00081000,2025-06-04 14:18:02+00:00,81.0,0.77,0.0,0.5,0.0,0.0,1.0,2,0.63086306640625,False,REGULAR,USD
SSO250613P00081500,2025-06-04 14:10:15+00:00,81.5,0.15,0.0,0.5,0.0,0.0,1.0,2,0.6074258007812501,False,REGULAR,USD
SSO250613P00082000,2025-05-14 15:05:12+00:00,82.0,1.25,0.0,0.5,0.0,0.0,,1,0.5830119824218749,False,REGULAR,USD
SSO250613P00082500,2025-05-14 13:52:53+00:00,82.5,0.88,0.0,0.5,0.0,0.0,,0,0.5585981640625001,False,REGULAR,USD
SSO250613P00084500,2025-06-06 14:16:21+00:00,84.5,0.14,0.0,0.35,-0.13000001,-48.148148,6.0,7,0.506840869140625,False,REGULAR,USD
SSO250613P00085000,2025-06-06 18:14:18+00:00,85.0,0.1,0.05,0.15,-0.16,-61.538464,6.0,15,0.38477177734374995,False,REGULAR,USD
SSO250613P00086000,2025-06-05 18:18:47+00:00,86.0,0.4,0.05,0.3,0.0,0.0,2.0,16,0.40918559570312496,False,REGULAR,USD
SSO250613P00086500,2025-06-06 13:55:58+00:00,86.5,0.25,0.1,0.65,-0.15,-37.5,1.0,4,0.500005,False,REGULAR,USD
SSO250613P00087000,2025-06-03 16:33:16+00:00,87.0,0.38,0.0,0.9,0.0,0.0,3.0,10,0.5390671093750001,False,REGULAR,USD
SSO250613P00088000,2025-06-06 19:10:48+00:00,88.0,0.26,0.2,0.3,-0.5,-65.789474,26.0,9,0.304694453125,False,REGULAR,USD
SSO250613P00088500,2025-06-06 13:30:01+00:00,88.5,0.5,0.1,0.4,-0.47000003,-48.45361,1.0,26,0.3086006640625,False,REGULAR,USD
SSO250613P00089000,2025-06-05 19:19:07+00:00,89.0,1.2,0.3,1.5,0.0,0.0,32.0,43,0.5419967675781252,False,REGULAR,USD
SSO250613P00089500,2025-06-06 19:47:13+00:00,89.5,0.5,0.4,0.7,-0.85,-62.96296,11.0,4,0.32471378417968744,False,REGULAR,USD
SSO250613P00090000,2025-06-06 19:10:48+00:00,90.0,0.58,0.35,1.1,-0.87000006,-60.000004,68.0,61,0.37842418457031246,False,REGULAR,USD
SSO250613P00091000,2025-06-06 19:26:45+00:00,91.0,0.85,0.75,2.0,-0.9499999,-52.777775,23.0,10,0.4797415307617187,False,REGULAR,USD
