contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
FEZ250620C00045000,2025-06-09 18:12:35+00:00,45.0,15.24,13.1,15.6,0.0,0.0,20.0,19,1.25390998046875,True,REGULAR,USD
FEZ250620C00046000,2025-06-02 13:30:11+00:00,46.0,13.77,11.3,15.1,0.0,0.0,,5,0.500005,True,REGULAR,USD
FEZ250620C00049000,2025-05-09 17:00:55+00:00,49.0,8.89,10.0,11.4,0.0,0.0,,1,1.2480506347656248,True,REGULAR,USD
FEZ250620C00050000,2025-05-06 14:38:37+00:00,50.0,7.87,8.2,11.4,0.0,0.0,1.0,1,1.2158242333984375,True,REGULAR,USD
FEZ250620C00053000,2025-05-13 14:12:01+00:00,53.0,5.51,5.4,7.8,0.0,0.0,3.0,16,0.7929708203125,True,REGULAR,USD
FEZ250620C00054000,2025-04-24 14:08:20+00:00,54.0,3.2,3.5,6.1,0.0,0.0,,17,0.9521489160156249,True,REGULAR,USD
FEZ250620C00055000,2025-05-19 14:22:13+00:00,55.0,4.5,4.0,5.4,0.0,0.0,3.0,8,0.6543003320312502,True,REGULAR,USD
FEZ250620C00056000,2025-06-10 18:57:57+00:00,56.0,4.42,2.85,3.4,0.0,0.0,62.0,131,0.39453730468750003,True,REGULAR,USD
FEZ250620C00057000,2025-06-10 18:56:56+00:00,57.0,3.38,2.35,2.45,0.0,0.0,26.0,195,0.33008482421874996,True,REGULAR,USD
FEZ250620C00058000,2025-06-09 17:17:09+00:00,58.0,2.43,1.5,1.6,0.0,0.0,1.0,1024,0.2910227148437499,True,REGULAR,USD
FEZ250620C00058500,2025-05-27 14:52:39+00:00,58.5,2.05,1.1,1.2,0.0,0.0,6.0,6,0.266608896484375,True,REGULAR,USD
FEZ250620C00059000,2025-06-13 14:33:30+00:00,59.0,0.84,0.75,0.85,-0.76000005,-47.500004,51.0,208,0.24658956542968752,True,REGULAR,USD
FEZ250620C00059500,2025-05-29 15:12:12+00:00,59.5,1.0,0.5,0.6,0.0,0.0,1.0,514,0.24414818359375,False,REGULAR,USD
FEZ250620C00060000,2025-06-13 19:57:59+00:00,60.0,0.31,0.3,0.35,-0.49,-61.25,13.0,245,0.22168747070312497,False,REGULAR,USD
FEZ250620C00060500,2025-06-12 18:12:24+00:00,60.5,0.57,0.15,0.2,0.0,0.0,2.0,1355,0.213875048828125,False,REGULAR,USD
FEZ250620C00061000,2025-06-12 14:08:59+00:00,61.0,0.1,0.05,0.15,-0.25,-71.42857,3.0,477,0.233406103515625,False,REGULAR,USD
FEZ250620C00062000,2025-06-13 13:30:02+00:00,62.0,0.05,0.0,0.05,-0.08,-61.538464,2.0,8137,0.23633576171874998,False,REGULAR,USD
FEZ250620C00063000,2025-06-10 14:55:42+00:00,63.0,0.08,0.0,0.05,0.0,0.0,10.0,7546,0.29688203124999996,False,REGULAR,USD
FEZ250620C00064000,2025-05-27 18:30:34+00:00,64.0,0.05,0.0,2.15,0.0,0.0,,200,0.9072274902343749,False,REGULAR,USD
FEZ250620C00066000,2025-05-21 14:59:29+00:00,66.0,0.05,0.0,1.25,0.0,0.0,,90,0.877930908203125,False,REGULAR,USD
